OP,A1,A2,A3,A4,A5
-,356,0,0,0,0
+,49222,34392,42852,48805,26343
+,14601,8484,49676,19069,2350
-,33635,0,0,0,0
+,21484,372,42574,24595,41703
+,13149,7380,10661,14942,10558
-,13551,0,0,0,0
-,23482,0,0,0,0
+,16031,30292,28100,7517,12108
+,23900,49320,22535,46236,3079
-,19585,0,0,0,0
-,32877,0,0,0,0
-,7947,0,0,0,0
+,33633,34428,26727,42079,2105
-,9389,0,0,0,0
+,13191,22299,45937,8590,40692
+,33719,31527,41372,12186,30669
-,24175,0,0,0,0
+,49067,49758,10279,48388,42204
+,32382,45617,23174,8518,28119
+,47273,12187,45836,24748,49464
-,9955,0,0,0,0
-,19313,0,0,0,0
+,34858,10882,43324,45063,49093
-,8931,0,0,0,0
+,19169,24421,39380,24974,14513
+,30338,18180,20694,47276,21137
+,14049,15450,21042,25357,14292
+,4107,16314,45382,28693,31043
+,35823,9637,35803,39208,11930
+,40948,41546,15995,30563,37606
+,27156,10422,48045,33234,19681
-,15950,0,0,0,0
+,32194,44954,7048,24863,5216
-,1700,0,0,0,0
+,2415,35015,9082,22163,29799
-,29625,0,0,0,0
-,17684,0,0,0,0
+,27502,16851,41745,26325,45297
+,27150,19946,34335,10588,1467
+,32463,38421,21534,24460,4825
+,35929,9414,16682,44584,31855
-,24912,0,0,0,0
+,4534,16351,38648,44970,17933
-,8618,0,0,0,0
+,29504,27830,28126,44099,31430
+,16154,28682,44432,11733,38390
+,32331,40250,15322,25331,20318
-,29556,0,0,0,0
+,22724,6098,13508,45894,44933
+,36153,21656,15568,32916,18430
+,33453,39226,45320,27061,39737
+,799,14516,48577,5173,24469
+,15673,34195,17965,20212,34153
+,35760,11020,38775,25177,2851
-,23734,0,0,0,0
-,28358,0,0,0,0
+,45098,27373,42816,23131,43664
+,35446,31861,39121,46273,46451
-,1288,0,0,0,0
+,29706,40336,11045,47293,40434
+,13536,43647,28774,26888,28205
-,11399,0,0,0,0
+,16820,1587,33568,37204,24385
-,21330,0,0,0,0
+,40918,14001,27343,38157,34201
-,18723,0,0,0,0
-,234,0,0,0,0
+,21219,38754,13956,38716,20002
-,23879,0,0,0,0
+,41774,26727,9470,45459,33980
-,2810,0,0,0,0
-,27026,0,0,0,0
+,22349,15402,38780,29642,1
+,41127,21302,28971,27638,24429
-,829,0,0,0,0
+,49350,5926,12586,10145,34663
-,34196,0,0,0,0
+,47302,40172,21424,34887,10540
-,14031,0,0,0,0
+,12366,2803,45402,45699,48949
+,923,10591,5719,44755,4638
+,29337,29349,8725,44384,39110
-,25429,0,0,0,0
+,37245,44243,48681,38290,25782
-,2853,0,0,0,0
+,10062,512,49481,20033,36715
+,9022,6082,6792,48928,76
-,12786,0,0,0,0
+,48013,48448,21501,43818,5423
+,14182,18656,26802,49515,2790
+,35098,1197,32735,43961,49443
+,17638,30386,13484,35478,48181
-,31224,0,0,0,0
+,28531,42875,9287,43656,30679
+,34712,19610,31317,21132,37975
-,32792,0,0,0,0
+,29405,7981,12400,8423,46526
-,74,0,0,0,0
+,39064,19509,34600,14180,13217
+,49670,8390,314,15835,12278
+,21720,47388,18278,35702,15572
-,4398,0,0,0,0
-,7862,0,0,0,0
-,7080,0,0,0,0
-,16716,0,0,0,0
+,47915,8239,58,31017,47442
+,24825,19307,7346,17879,29817
+,43336,20227,11727,38523,1239
-,15244,0,0,0,0
+,41406,27024,17195,36097,39467
+,34258,2853,29196,28162,21139
+,34478,15992,30767,48470,44059
+,19349,26704,35807,39501,22513
+,43753,23962,1364,19069,28909
-,16646,0,0,0,0
-,2143,0,0,0,0
+,6358,13037,34900,38851,1888
-,23970,0,0,0,0
-,26769,0,0,0,0
+,46055,4591,19440,22520,36430
-,11208,0,0,0,0
+,31739,3319,21101,46873,9597
-,9834,0,0,0,0
+,19475,49270,11828,40462,11732
-,20752,0,0,0,0
+,34183,42159,40998,9329,11469
+,48923,47602,35384,16165,48468
-,31881,0,0,0,0
+,9892,45913,23458,4373,21779
+,2801,491,39933,42937,30393
-,395,0,0,0,0
+,9621,49266,34775,4306,5538
+,2789,39344,46617,21172,40790
-,9093,0,0,0,0
-,4659,0,0,0,0
-,15669,0,0,0,0
-,12602,0,0,0,0
+,18512,19032,42592,43443,49108
-,24635,0,0,0,0
-,24091,0,0,0,0
-,25070,0,0,0,0
-,31741,0,0,0,0
-,14825,0,0,0,0
-,13334,0,0,0,0
+,13029,17734,49354,21557,2523
+,32976,7462,34827,47547,27418
-,4831,0,0,0,0
-,31841,0,0,0,0
-,20602,0,0,0,0
+,14210,23911,14031,24556,8717
+,42751,1592,38731,28668,23692
-,9476,0,0,0,0
+,7438,45861,19634,27288,25807
-,8973,0,0,0,0
-,31092,0,0,0,0
+,12240,32297,19773,4359,48651
-,11360,0,0,0,0
+,21765,46230,4919,7216,5640
-,18265,0,0,0,0
+,4549,1716,41761,1453,46965
+,35293,38070,25929,49140,11465
-,28872,0,0,0,0
-,1607,0,0,0,0
+,12338,45827,40648,45239,39776
+,19041,2807,33509,37741,22299
-,28849,0,0,0,0
+,46828,3002,23285,28638,15292
+,11281,20891,28891,23026,39751
+,23277,5286,28218,39204,26424
+,45831,42474,7167,10435,20355
-,7574,0,0,0,0
+,11608,11581,49646,4197,44411
+,47437,22167,3207,40083,35282
+,19625,32649,35867,20574,22252
-,18598,0,0,0,0
+,4770,20969,32406,25201,7005
+,21161,22626,16594,32301,40837
+,23567,42083,9095,49898,33349
+,13834,41226,22676,28583,48750
-,27573,0,0,0,0
-,2013,0,0,0,0
-,9788,0,0,0,0
+,30263,24192,39422,3870,19454
+,47829,24164,15302,13105,45190
-,31314,0,0,0,0
-,31454,0,0,0,0
-,12254,0,0,0,0
-,26977,0,0,0,0
-,28509,0,0,0,0
-,1158,0,0,0,0
+,45106,36650,18947,5045,41565
+,9040,186,43852,39578,39188
+,20402,49840,40449,10637,17467
+,34975,43654,5803,22500,19309
-,1250,0,0,0,0
+,18420,46727,22264,45525,46695
+,1040,12594,23614,37071,36839
+,176,46599,24522,38085,3047
-,9318,0,0,0,0
+,14661,43412,13577,16960,26371
+,25682,8999,38815,47336,19615
-,4307,0,0,0,0
-,11761,0,0,0,0
-,27732,0,0,0,0
-,21288,0,0,0,0
-,27903,0,0,0,0
+,47479,10543,13244,36072,19850
-,10108,0,0,0,0
+,13821,22079,2955,44195,28938
+,40264,24092,39641,24898,29627
-,16099,0,0,0,0
+,18937,25882,7310,40972,12594
+,2538,22375,18854,10281,29940
-,13454,0,0,0,0
+,19243,20784,32227,48033,12487
+,5380,16120,39507,4379,44851
+,3517,44380,7509,32259,11377
-,12237,0,0,0,0
+,39503,45170,16231,44502,12252
+,37632,13509,34691,28507,19331
-,14572,0,0,0,0
-,2846,0,0,0,0
+,18265,43369,5959,49906,26920
+,32233,29970,16032,4982,24365
+,34909,5642,11111,46333,4927
-,1089,0,0,0,0
+,22225,47954,33324,11297,28534
-,9881,0,0,0,0
+,49106,45801,31320,25462,42060
+,38916,29207,39403,26808,1398
-,32753,0,0,0,0
+,8174,44236,21247,17983,42189
+,1574,39245,49899,10012,20868
+,227,29509,40485,34160,17090
-,31688,0,0,0,0
+,31305,1925,15710,18458,42804
-,18889,0,0,0,0
-,4817,0,0,0,0
-,22307,0,0,0,0
-,14897,0,0,0,0
-,21781,0,0,0,0
-,5857,0,0,0,0
+,49434,7552,7248,4755,9205
+,17013,22274,7227,26756,41727
-,18854,0,0,0,0
+,28243,38605,24266,24407,23889
-,11001,0,0,0,0
-,16458,0,0,0,0
-,14862,0,0,0,0
+,11338,22655,851,31418,25463
+,22200,17831,44921,47593,26907
-,30689,0,0,0,0
+,49347,19590,23512,25881,15484
+,33332,47909,40728,32747,42502
-,11272,0,0,0,0
+,8935,44960,14326,10400,44919
-,34324,0,0,0,0
+,23189,12606,16632,20572,18040
+,11502,42764,46503,35558,6418
-,1057,0,0,0,0
+,40456,46819,29879,9895,37004
+,41191,37684,18679,31412,6918
-,21379,0,0,0,0
-,3763,0,0,0,0
+,42318,11036,20758,48509,1070
+,43338,7982,6616,45775,46163
+,31452,49890,10428,28163,41314
+,47769,34558,21268,32238,21316
-,31643,0,0,0,0
-,21671,0,0,0,0
+,46260,9905,5187,17983,40182
-,29983,0,0,0,0
-,9562,0,0,0,0
-,32392,0,0,0,0
-,30515,0,0,0,0
+,25968,3175,46606,24238,8461
+,38949,25620,6683,5669,6481
+,19131,17823,43450,9870,27820
-,11468,0,0,0,0
-,14344,0,0,0,0
-,4180,0,0,0,0
-,34561,0,0,0,0
-,6075,0,0,0,0
+,2707,14034,44061,32713,22569
+,21011,49182,10482,13601,13667
+,14186,4684,24266,36838,18915
-,25171,0,0,0,0
-,27433,0,0,0,0
-,32940,0,0,0,0
-,25789,0,0,0,0
+,28570,31755,8972,42777,10874
+,4128,6432,9834,42759,26934
+,42138,25180,40170,46807,11740
+,46952,45878,45422,49460,6618
+,49391,7310,36040,22019,41269
+,31476,22013,26052,30999,36399
+,28149,49564,16499,27599,37128
+,35730,15770,31702,2014,22925
+,26242,25412,19859,1765,11530
+,17022,40146,43998,35334,3705
-,20000,0,0,0,0
+,14275,23108,24080,36795,42592
+,1325,31699,16926,3555,4276
+,27467,22316,30344,46552,11160
+,12991,40830,3777,29039,40144
-,3899,0,0,0,0
-,3232,0,0,0,0
-,7502,0,0,0,0
+,13212,37213,37253,31637,39912
-,10636,0,0,0,0
+,11294,39739,6798,48869,33258
+,5700,22224,44508,26174,19754
-,16474,0,0,0,0
-,19423,0,0,0,0
-,5677,0,0,0,0
+,45841,41664,26092,36548,39347
+,12361,47638,285,23418,41039
+,41105,6936,28697,10531,25666
+,16513,2432,47085,32479,13334
+,12346,17662,46139,42171,33155
-,11371,0,0,0,0
+,419,12764,4029,29300,29879
+,36496,30338,41811,8507,5248
+,40433,20776,26964,25705,27959
+,20547,40181,18274,17662,44837
+,30240,13453,32776,4870,26954
+,41633,19005,44582,21916,27720
+,42282,46659,32397,46044,26672
-,23873,0,0,0,0
-,25057,0,0,0,0
-,495,0,0,0,0
+,3405,43653,48639,14935,42785
-,20153,0,0,0,0
+,16702,35875,5242,27284,36699
-,34586,0,0,0,0
+,5756,43103,13162,15395,1041
+,36593,42437,30210,45885,26607
-,1782,0,0,0,0
-,11898,0,0,0,0
+,9095,16899,47686,5841,10128
-,22242,0,0,0,0
+,7339,47825,46364,25682,22179
+,43451,14586,49327,29940,49029
-,13541,0,0,0,0
-,17515,0,0,0,0
+,18615,6691,27010,41756,10095
+,27277,14332,5276,4308,48644
-,8754,0,0,0,0
+,47617,45845,24343,8481,23174
+,15748,3446,37233,27350,45774
+,40703,28543,45900,30486,33844
+,39651,19380,3796,31291,8183
-,20963,0,0,0,0
+,3910,22006,24976,31349,30444
-,19681,0,0,0,0
+,19913,3140,10071,14591,20895
+,3400,8013,43453,49109,17050
+,34094,38229,32705,37696,38682
+,2365,48896,11464,49470,17325
+,12760,16877,10416,32219,17996
+,30127,7633,6757,49737,1267
+,16781,29142,5809,18172,37277
+,27344,29885,46137,6793,22020
+,49207,21391,1035,8905,43504
-,3128,0,0,0,0
-,26038,0,0,0,0
-,27114,0,0,0,0
+,32697,39346,18373,14845,26076
+,46603,20848,46689,15162,49861
+,20561,32870,6547,48288,25391
+,10209,19193,24692,33146,30360
+,24803,48184,24332,48262,5136
-,13155,0,0,0,0
-,21403,0,0,0,0
+,650,27990,16660,12908,42611
+,20867,16099,22652,3632,32960
-,2116,0,0,0,0
+,28599,17224,19106,7467,9893
+,19999,48288,149,27192,6766
+,18323,38832,12215,40232,237
+,5098,20898,17846,4379,10632
-,9948,0,0,0,0
+,3369,33166,24617,23994,22279
-,20782,0,0,0,0
-,4545,0,0,0,0
-,29219,0,0,0,0
-,14357,0,0,0,0
+,36642,13605,28022,11431,20995
+,41093,49929,46251,37162,36344
+,21096,24239,22217,44083,46502
-,13934,0,0,0,0
+,27746,30700,24040,48111,27147
-,29578,0,0,0,0
-,2806,0,0,0,0
+,46678,11446,43078,14015,27919
+,3332,12531,49660,28235,40903
-,12431,0,0,0,0
-,20086,0,0,0,0
+,37467,20932,2347,3681,46942
-,9119,0,0,0,0
+,33664,23659,18253,13632,34060
+,14058,20525,36419,4211,17534
+,16701,12121,10502,29956,2081
+,10660,9285,23523,20183,37701
+,38082,33841,25160,44091,2779
+,12795,3627,3193,2617,40583
+,45598,23388,30972,33594,30954
-,33402,0,0,0,0
+,683,3584,44841,31072,25705
-,22322,0,0,0,0
-,25747,0,0,0,0
+,41468,24101,22006,6260,32665
-,690,0,0,0,0
-,30179,0,0,0,0
+,10716,36655,9054,49216,27252
+,35640,3070,45896,12831,20808
-,849,0,0,0,0
-,20080,0,0,0,0
+,14700,23679,23878,4233,43313
-,24711,0,0,0,0
-,7999,0,0,0,0
+,6787,3136,41795,36946,21580
-,18535,0,0,0,0
-,6761,0,0,0,0
+,44814,41936,8230,30112,33036
+,42889,6508,13941,25052,20475
+,41865,2143,21966,2083,30440
+,40116,2717,33524,21397,38937
-,14731,0,0,0,0
-,13610,0,0,0,0
+,1926,26858,20972,23629,23603
-,4201,0,0,0,0
-,3167,0,0,0,0
+,37604,28841,44968,14104,42526
-,28143,0,0,0,0
+,40158,21440,11683,39141,23766
+,11900,2774,37045,259,48021
+,13778,23453,34862,27133,22227
-,18555,0,0,0,0
+,30310,20767,43327,25840,28686
+,8871,36609,36058,27513,8789
-,11879,0,0,0,0
-,6366,0,0,0,0
+,48932,45995,19864,5336,32070
-,24716,0,0,0,0
-,3831,0,0,0,0
-,8875,0,0,0,0
+,25594,41662,1201,21097,45026
+,40779,28828,46643,11423,26653
+,12438,26522,40814,9819,39092
+,28565,46282,15876,5554,10377
+,48713,13782,2484,44794,48512
+,46979,1476,20738,38348,27495
-,3155,0,0,0,0
-,28161,0,0,0,0
+,31556,27654,16877,27669,25388
-,4939,0,0,0,0
-,7569,0,0,0,0
-,6185,0,0,0,0
-,7030,0,0,0,0
+,46472,20807,15812,45309,18132
+,18500,38321,38310,36376,6846
+,37586,45845,31027,32811,44710
-,5303,0,0,0,0
+,31952,13687,20950,7104,8091
+,14358,19563,33081,46670,21476
+,4821,35636,39930,28283,4289
+,16380,34104,35585,46074,22087
-,27474,0,0,0,0
+,2918,15486,895,48054,23010
-,941,0,0,0,0
-,19833,0,0,0,0
-,19986,0,0,0,0
+,3899,43917,18584,35295,25532
+,19933,2679,44705,28661,11058
+,33304,11323,48461,1422,39036
+,10826,7641,39936,15443,21711
+,47095,48259,16192,8251,10880
-,27571,0,0,0,0
+,42005,4519,3618,22740,19299
+,48853,30273,39354,43110,38244
-,24103,0,0,0,0
-,33084,0,0,0,0
-,30202,0,0,0,0
-,15034,0,0,0,0
-,7864,0,0,0,0
-,33782,0,0,0,0
-,6810,0,0,0,0
+,46420,41848,22334,34810,32936
+,38461,33893,18677,21257,14060
+,33873,36645,27374,43841,12428
+,20206,7925,48147,15252,32577
-,26507,0,0,0,0
+,35352,22947,13937,19874,45548
+,44172,30660,42626,12638,38070
-,3333,0,0,0,0
+,40967,47029,11026,44796,4715
-,24904,0,0,0,0
-,21896,0,0,0,0
-,3264,0,0,0,0
+,11492,1112,12155,29463,39992
+,16021,32700,49651,30698,38528
-,13170,0,0,0,0
-,28808,0,0,0,0
+,47469,43282,38328,10792,11528
-,17810,0,0,0,0
+,47124,30779,5827,28051,48137
+,27790,5110,18906,40732,19255
-,4414,0,0,0,0
+,25655,20963,48005,28108,24280
-,30800,0,0,0,0
-,7370,0,0,0,0
+,20791,28993,42625,8290,6159
+,48445,44977,23975,14838,44403
+,3180,4974,22622,5263,35171
-,13784,0,0,0,0
-,32582,0,0,0,0
-,18009,0,0,0,0
+,32275,22839,26906,46346,30293
+,15548,14932,15627,14556,23953
-,30764,0,0,0,0
+,11410,38094,27329,13051,758
-,14666,0,0,0,0
-,363,0,0,0,0
-,27252,0,0,0,0
-,18350,0,0,0,0
+,47599,10867,42547,27681,434
-,27411,0,0,0,0
-,3515,0,0,0,0
+,32603,21099,8204,32485,30553
-,19358,0,0,0,0
+,43126,6649,7500,45318,39709
+,43331,16626,22830,42741,32567
+,19128,33938,12084,27121,25010
-,19076,0,0,0,0
-,424,0,0,0,0
+,15765,7667,30021,26977,41364
-,2900,0,0,0,0
-,3053,0,0,0,0
+,42427,30940,10172,4598,31207
+,41084,20007,43456,37678,16028
-,8292,0,0,0,0
+,21426,14183,35591,27170,22101
+,23073,18464,34819,8878,32316
+,26469,47895,40333,12473,41220
+,25162,39086,18306,22750,38306
-,21145,0,0,0,0
-,4731,0,0,0,0
-,34081,0,0,0,0
-,8763,0,0,0,0
-,4246,0,0,0,0
-,33053,0,0,0,0
-,7389,0,0,0,0
-,27341,0,0,0,0
+,28211,17725,10671,24917,14263
+,34202,23004,13557,2819,15472
-,22677,0,0,0,0
+,4703,31948,42145,7492,31568
+,10436,25889,15158,32152,12995
+,26113,47641,43366,22178,1098
+,43719,30488,3335,16081,46126
-,10375,0,0,0,0
+,1932,598,31743,11472,38104
+,7973,3693,16002,27748,227
+,19043,25490,43218,18752,14436
-,21940,0,0,0,0
-,8381,0,0,0,0
-,19077,0,0,0,0
+,3866,6257,15762,2349,15924
-,5563,0,0,0,0
+,20676,6871,29812,3942,7018
+,45473,4131,24659,22494,21904
-,1805,0,0,0,0
+,19096,6079,21735,27055,27038
-,12245,0,0,0,0
-,19286,0,0,0,0
-,6234,0,0,0,0
-,25879,0,0,0,0
+,12139,42923,37311,9480,47592
-,14552,0,0,0,0
+,29251,15887,34479,30128,36193
-,31164,0,0,0,0
+,45244,28977,7404,21500,18300
-,20809,0,0,0,0
+,31990,49810,13288,20924,23165
+,10282,1224,39840,36143,9848
-,23984,0,0,0,0
-,3145,0,0,0,0
+,8907,43990,35260,30813,46005
+,12885,33644,26035,10012,13005
-,25769,0,0,0,0
+,13449,23750,30436,46249,45245
+,10097,24986,13537,46611,14366
+,2117,36805,40201,3131,36223
-,21688,0,0,0,0
-,12509,0,0,0,0
+,37395,16629,19163,46911,33449
-,10456,0,0,0,0
+,11458,4521,30797,43844,32380
-,4650,0,0,0,0
+,38675,41785,48620,44203,19127
+,37109,24811,29045,41275,37001
+,34164,30261,636,45292,30181
-,7143,0,0,0,0
-,3286,0,0,0,0
-,21738,0,0,0,0
-,8380,0,0,0,0
+,18501,6306,4624,12720,11835
-,15106,0,0,0,0
-,21788,0,0,0,0
+,10506,47839,48235,31491,40516
+,23922,8457,16211,37392,37244
+,42048,19931,32030,44719,37368
+,42675,15639,33457,16623,37027
-,1858,0,0,0,0
+,19627,26147,13061,42397,35408
-,28142,0,0,0,0
+,9490,33738,22751,10151,17389
+,46739,45194,22372,36024,12407
-,14857,0,0,0,0
-,18386,0,0,0,0
+,27509,31925,43986,1346,35555
+,27958,31775,27334,30256,40201
+,25393,48220,8415,7739,33860
-,14588,0,0,0,0
-,26237,0,0,0,0
+,44144,25757,46963,1448,30002
+,45084,33721,4667,30012,36282
+,33182,48356,39159,28873,45149
+,44458,22828,10907,45731,39596
-,33204,0,0,0,0
-,22156,0,0,0,0
+,14014,1864,20608,48065,40415
+,3079,14338,7644,32010,20484
+,40576,1439,20773,42382,6548
+,45562,5547,40282,7403,3498
-,15621,0,0,0,0
+,28511,5159,19699,29164,18599
-,9195,0,0,0,0
+,24177,32012,20107,35481,23250
+,48617,3278,1926,1790,20884
+,11373,13008,45471,13862,22300
+,20977,22948,12151,17014,22530
-,29098,0,0,0,0
-,2318,0,0,0,0
+,37780,4512,37780,6133,12498
-,4601,0,0,0,0
+,34336,47335,13565,22421,10576
+,30687,37285,6401,47514,18916
-,14883,0,0,0,0
-,5997,0,0,0,0
+,38050,19650,43897,46480,42571
+,2533,19818,49868,17321,37254
+,8564,36171,37364,35795,38304
-,25710,0,0,0,0
+,43793,34037,42578,8029,20316
-,15186,0,0,0,0
+,34771,28924,49792,5008,47177
-,6823,0,0,0,0
+,14888,46285,44900,37121,32287
+,11259,46939,27871,28202,42705
+,36457,32469,23532,40702,36508
-,25049,0,0,0,0
+,44777,11022,23190,19603,38958
-,17655,0,0,0,0
+,10532,24931,30542,32729,23695
-,7141,0,0,0,0
+,25433,31160,27496,8638,2573
+,37147,36762,34603,47231,13905
+,10326,11436,46040,49761,38769
+,37746,22410,20811,7399,42229
-,12052,0,0,0,0
-,32299,0,0,0,0
-,27412,0,0,0,0
+,4961,4073,5518,12081,32733
+,27322,47045,49826,13968,48870
-,4775,0,0,0,0
-,15624,0,0,0,0
+,44312,37601,21228,49768,47913
-,19531,0,0,0,0
+,26642,4595,22331,23022,7993
-,31628,0,0,0,0
-,27993,0,0,0,0
+,9084,29147,13489,40239,42120
+,4433,39857,42027,3452,21901
-,25778,0,0,0,0
-,15563,0,0,0,0
+,21667,4583,4249,40213,17695
+,12066,1714,41433,39251,46159
-,11304,0,0,0,0
-,21812,0,0,0,0
-,34034,0,0,0,0
-,24661,0,0,0,0
-,31821,0,0,0,0
+,18972,21825,17845,5122,45674
-,1634,0,0,0,0
+,48052,27401,18904,16348,32668
-,25485,0,0,0,0
+,14266,15491,8212,14806,8076
+,38846,43060,9612,7141,21329
+,8569,31718,28168,26588,38354
-,22467,0,0,0,0
+,27430,45849,36115,41546,45701
-,3909,0,0,0,0
+,44982,1075,39045,31837,994
+,32029,8844,38157,39702,46653
+,25833,12595,5804,15580,42785
+,36095,32314,36547,30996,28451
-,24046,0,0,0,0
-,25852,0,0,0,0
-,27964,0,0,0,0
+,15787,40356,2368,6463,41224
+,12132,25030,15829,26831,33693
+,26654,3305,343,37637,668
+,15924,23182,11048,13058,26693
+,24014,49741,4412,26453,42059
-,2722,0,0,0,0
+,22451,49842,22954,15121,20918
+,22052,42204,26666,35615,40439
+,12493,28320,35049,23136,35192
-,24357,0,0,0,0
+,25112,26015,17472,26299,47834
+,33063,40133,47390,11707,38134
+,49475,45769,15803,14090,9721
+,44153,46625,11459,8982,26740
-,14904,0,0,0,0
+,2470,45659,48265,40294,36424
+,26425,12710,492,27321,3809
+,141,48572,39539,9345,47238
-,6465,0,0,0,0
-,22181,0,0,0,0
+,42715,37328,36790,36756,49426
+,2371,36692,36499,47157,1053
-,31315,0,0,0,0
+,21002,42817,45094,1930,17756
+,24464,23347,8482,39573,45741
-,4151,0,0,0,0
+,11404,30026,2249,31929,40632
+,37667,38318,23195,24940,8941
-,19565,0,0,0,0
-,8388,0,0,0,0
+,34790,44128,25570,3031,40050
-,16009,0,0,0,0
+,49244,40042,21643,12707,46212
-,12141,0,0,0,0
+,22604,32115,7139,15741,47839
+,23218,23650,22707,2070,11257
+,36988,13071,35841,2344,20728
-,5491,0,0,0,0
+,17118,2670,1388,13568,48234
-,507,0,0,0,0
-,33983,0,0,0,0
-,1387,0,0,0,0
+,47196,37669,49591,30787,35648
+,16218,44952,22010,41580,25800
-,32817,0,0,0,0
-,22136,0,0,0,0
+,35595,31644,4162,30245,14836
+,6741,28826,14107,9594,36541
+,21035,2277,4087,35014,48959
+,32887,704,31006,20297,8433
-,11762,0,0,0,0
-,1059,0,0,0,0
+,48489,14168,36998,38314,8714
+,36335,25789,6392,11566,9799
-,2904,0,0,0,0
-,5111,0,0,0,0
-,26010,0,0,0,0
+,49022,791,16979,21792,26403
-,29103,0,0,0,0
+,49101,45846,34460,34846,8705
-,14370,0,0,0,0
+,26385,7991,33864,25863,13814
+,18705,31650,17589,14813,22052
+,13095,47021,15454,8927,18881
+,38892,45143,18611,44661,37862
+,1563,31067,28081,1739,18228
+,20524,41706,44853,21572,31314
+,40449,30926,33407,48634,40838
-,25982,0,0,0,0
-,31035,0,0,0,0
+,7950,49699,29715,27994,9750
-,27354,0,0,0,0
-,28135,0,0,0,0
-,33792,0,0,0,0
+,42283,41755,42165,42553,14181
+,26180,31216,39035,5475,48881
-,1377,0,0,0,0
