OP,A1,A2,A3,A4,A5
-,6960,0,0,0,0
-,689,0,0,0,0
+,29268,19917,45704,20813,45209
+,21463,47822,33788,14808,46282
+,12271,43591,18070,40835,30520
+,38283,13893,14204,33143,23451
+,4886,4449,15868,6029,41678
+,28379,4612,17481,46680,3037
+,1798,40300,39689,27713,12188
+,38278,24203,8304,3407,9239
-,6700,0,0,0,0
+,16521,23026,29557,12377,33204
+,29273,39886,15714,2411,29642
+,13740,13862,316,3187,16722
+,46136,40220,8187,27053,22150
+,37294,24541,21492,13341,10391
-,6451,0,0,0,0
+,24877,15035,21124,7565,5855
+,18352,21213,41143,4702,23762
-,9424,0,0,0,0
-,422,0,0,0,0
-,5435,0,0,0,0
+,24488,3487,7216,46093,6484
+,39877,37716,2757,35596,38766
+,11046,30821,19769,24701,44204
+,22183,42320,19380,734,46945
+,16099,48175,22343,10684,1434
+,24194,45122,34448,26634,969
+,27184,266,11822,40846,22795
+,40929,9889,3823,44794,16014
+,6459,13697,18513,44104,28623
+,10475,32530,15708,8431,23076
+,19826,34204,33608,33019,38061
+,45773,47504,47794,27699,25357
+,25437,20776,6559,19335,5222
+,31604,34011,21222,12158,8338
+,19531,46926,4666,18500,38482
+,5549,16442,25628,27259,6386
+,9628,11057,47517,46656,5182
+,8040,39087,41874,38252,22352
-,3723,0,0,0,0
+,27213,4313,21695,43850,1447
+,5900,17736,17343,1329,49727
+,43137,47388,48498,3941,42783
+,25505,18630,42181,28463,9605
+,34268,29877,33524,38218,24881
-,2322,0,0,0,0
+,30809,27597,24001,10871,3137
-,9898,0,0,0,0
+,49778,20992,18322,10658,32409
+,4522,14014,45364,9393,18633
+,39476,35171,36068,28126,44600
+,9986,7294,26748,9717,12583
-,2623,0,0,0,0
-,5444,0,0,0,0
-,2598,0,0,0,0
+,31123,22128,34569,33996,16243
+,15350,26872,15743,16922,47814
-,7853,0,0,0,0
+,23879,44082,33231,23922,6602
+,4946,45468,18700,35166,5853
+,37148,41616,36951,22705,19520
+,27820,40621,49449,45211,32364
+,2734,36557,37749,25085,15384
+,44521,31597,17042,47119,3122
+,35167,39016,15024,48040,39046
-,9524,0,0,0,0
+,40816,48865,15402,47261,16699
+,31467,14613,20719,753,32210
+,15203,44474,29440,3402,39139
+,38256,36244,34359,39825,25893
+,12948,21710,8248,20622,9235
+,10891,3585,14822,48631,30755
+,16213,10830,17857,16591,15561
+,48509,11413,573,43790,27018
+,24883,26141,19295,39671,13768
+,20223,37112,23329,12601,1482
-,4022,0,0,0,0
+,8143,34259,20115,38571,45676
+,49452,16829,39826,37013,38187
-,173,0,0,0,0
+,38429,20676,487,10846,35454
+,14199,21054,9431,18446,6718
+,17235,15187,15563,15094,39268
-,6856,0,0,0,0
-,4380,0,0,0,0
+,48327,4527,43930,30488,18324
+,49673,25544,35180,25747,17192
-,1534,0,0,0,0
+,28500,385,21342,39351,47674
+,47792,16595,18946,36579,21229
+,15879,49078,13281,6257,35398
+,29935,7090,42047,14118,43151
+,48249,37705,41653,36769,34509
+,45145,46244,37555,26834,19576
+,28648,21066,31632,43973,45728
+,4641,9702,14395,40659,16500
+,31945,20115,45565,7703,22057
+,26735,42854,17464,8178,27368
+,30192,9038,34506,3152,6363
+,17326,26861,879,46414,9193
+,40359,14282,19112,17765,18691
+,42551,12996,10300,4110,25500
+,5213,49347,25383,22595,5386
-,971,0,0,0,0
+,26163,42303,9467,42357,27052
+,9980,2748,36010,47463,7243
+,31712,37891,8624,32608,7067
-,6398,0,0,0,0
+,32808,33038,47907,39199,40540
+,34201,578,23295,42474,20876
+,17674,7931,5304,33856,32137
-,9118,0,0,0,0
-,5065,0,0,0,0
+,31031,35634,15168,15759,33549
+,26019,37804,34011,45065,42782
+,19277,905,45811,47352,5144
+,48839,41700,27173,30910,45245
-,81,0,0,0,0
+,43830,33314,14635,36760,42839
+,16505,42631,565,32885,16675
+,12390,48392,29290,6611,42008
+,16647,7320,11366,39655,4013
+,6012,47929,24605,14167,4108
+,44062,44847,43159,13224,23116
+,4305,3898,38779,37181,37493
+,16959,42723,26845,29335,35330
+,8978,29711,43243,4165,28997
+,31969,29624,15273,31676,9556
+,25502,14644,22915,33620,13943
+,7879,23941,307,25220,17538
+,31136,41617,22953,1588,14275
+,41095,8631,36311,21527,48617
+,34144,42318,44441,32052,48963
-,1485,0,0,0,0
+,34420,43877,36717,25297,17131
+,10070,37753,25805,4566,11779
-,9428,0,0,0,0
+,38962,10535,46952,7954,31643
+,39735,19497,18906,30281,10126
+,43089,24102,5384,16373,29051
+,1597,29114,47159,8334,31277
+,10443,41376,8410,16779,2594
+,11907,8526,13073,34088,37139
+,13054,5865,46490,8124,29696
+,24193,4482,38846,23880,17911
-,3011,0,0,0,0
+,40334,22265,14260,42161,42234
+,46453,25788,25606,49035,23688
+,47552,19387,2671,40912,20290
+,8436,121,15615,19915,21471
+,39360,19447,7332,42009,20185
+,42908,8560,11944,13143,13212
-,3452,0,0,0,0
+,1426,5929,3694,14021,4081
+,24833,33135,19112,46096,45268
-,6204,0,0,0,0
+,14478,46396,46832,25918,14354
+,27534,9377,9663,13085,27465
+,12713,22473,27228,1008,41155
+,22187,18604,47175,41444,14110
+,46300,43458,21258,22920,22134
+,23255,21760,31912,27758,1308
-,8746,0,0,0,0
+,37025,11334,8421,4295,41653
+,10766,6583,33672,9362,30230
-,1303,0,0,0,0
+,19442,30948,10492,40579,6707
+,5631,46716,23691,33920,20990
-,2045,0,0,0,0
+,26764,26900,34764,29179,972
+,22870,664,2912,23899,48278
+,21694,32141,4788,10648,11140
+,17201,49619,1634,42249,36710
+,23977,42119,6074,8844,28223
+,5490,19331,23539,24376,2152
+,43087,15627,8313,19901,21072
+,39235,32087,3534,10924,21873
+,11235,29200,7054,8244,11226
-,8695,0,0,0,0
+,24575,23280,5027,49092,49350
+,21198,14187,9950,27870,1941
+,15295,10423,36187,34010,20660
+,12605,43927,31081,32346,11338
+,2388,38446,6330,24294,7537
+,14107,15718,21347,19807,39906
+,38673,3336,25055,23785,28825
+,10738,296,2708,6044,21202
+,30179,7756,11794,7981,42974
+,15434,27587,16405,16594,37999
-,1085,0,0,0,0
+,17182,44340,15491,18210,42756
+,41627,49250,8156,17869,14153
+,40045,6605,15799,29978,2159
+,15200,30349,47271,24207,41751
+,22148,29069,583,11082,31134
+,26263,27181,19344,26451,3298
+,42862,18385,11531,4206,39292
+,9567,19720,45605,21358,19171
+,29607,6840,41393,4625,471
+,1493,46453,6987,4748,43406
+,35421,33763,21476,765,23729
+,13737,11813,14458,25248,11186
+,48820,33864,44985,866,30152
+,37281,34927,31222,30013,43936
-,4798,0,0,0,0
+,11762,48131,43055,13636,28810
+,8879,19649,37838,37185,23817
+,30149,25558,13067,32777,31161
+,9833,4567,24014,11157,23988
-,3108,0,0,0,0
+,45052,7374,47010,37492,39497
+,18696,5231,17828,18493,43858
+,8481,15189,47002,47634,41044
+,32716,1457,20819,20190,40185
+,25666,31941,33638,20438,8495
+,39982,15289,34251,8066,46354
+,28169,23137,2514,6235,32879
+,37655,13880,32772,10346,44044
+,21138,6255,17511,16028,21121
+,2807,9061,47255,31660,35
+,36615,28414,42811,30227,46537
+,28223,14944,29821,33638,26674
+,18745,17858,694,3317,33808
-,1774,0,0,0,0
-,5639,0,0,0,0
+,45658,21704,45234,28633,44596
+,30667,32946,4823,32884,10374
+,25028,46509,6113,24025,36388
+,16784,49696,22168,14475,15371
+,47368,44373,9481,6533,23451
-,7909,0,0,0,0
+,46728,28153,18323,14852,27710
+,15321,14425,16026,12976,48774
+,26958,36000,10434,506,41908
+,13958,11966,7983,26292,18478
+,37204,47876,14865,17230,23314
+,5874,40302,49079,47854,46331
+,24321,8627,17270,2324,23391
+,35096,37502,24922,31835,12988
+,11558,24584,45243,16218,16009
-,5747,0,0,0,0
+,21929,5572,17081,2571,37739
+,42997,32644,24841,21301,9800
+,7936,28082,31906,49531,10122
+,41359,27076,8409,18235,48533
+,32415,20412,45342,17870,37005
+,42955,39815,15446,7486,42273
+,28061,22920,35760,48908,43000
+,13224,13179,34216,44865,18182
+,15743,9755,35664,26172,16201
+,17225,7374,5462,40674,11805
+,4300,39176,9942,14047,27691
-,4361,0,0,0,0
+,10110,41108,20327,35754,17766
+,18507,32095,41943,20325,1579
+,37824,28792,6399,10016,5943
+,32856,9183,11079,2165,35215
+,3045,6113,16748,37951,20259
+,26773,15934,47604,17016,12318
+,15586,17547,26179,44829,37069
+,13095,13170,34799,18886,21610
+,18441,31254,7630,39386,33708
+,11312,49069,43571,11705,37902
+,43929,41191,49014,37824,19798
+,14677,1711,3053,37786,6314
+,1162,5251,4852,47592,36500
+,30237,36847,41820,11213,46563
+,30605,31247,3718,38405,28427
+,26566,12345,20707,38599,22424
+,39705,1655,14404,2213,6037
+,33481,24948,22923,24802,33356
+,1057,43050,19585,37425,18389
+,5661,48781,5960,36334,33317
+,26909,26667,25905,21819,9824
+,563,12722,33996,37548,15758
+,9961,28331,34705,28389,45668
+,32602,31916,13763,30593,49674
+,16712,16570,39853,20543,20867
+,27943,31798,24840,14352,10202
+,29241,7020,48125,20086,10274
+,19235,18370,32470,23124,35937
+,15609,5724,36439,28314,4511
+,10115,8388,48442,6294,25436
+,416,38755,4806,5920,37938
-,4663,0,0,0,0
+,44969,45527,862,24959,24763
-,2782,0,0,0,0
+,24168,48207,19223,29547,22296
+,5892,38894,14638,34486,27236
-,3549,0,0,0,0
+,26684,16262,24323,37598,46696
-,9657,0,0,0,0
+,27124,16841,35540,13652,14287
+,8882,32027,49953,46565,28701
+,31283,25476,43457,17929,12618
+,2399,41588,45206,15206,23857
-,9230,0,0,0,0
+,16564,28193,41545,43289,2187
+,12929,17558,3891,46177,14757
+,42769,2088,7128,38482,30399
+,48933,37086,16048,26742,21164
+,49994,46167,9537,25746,44947
+,1161,39980,20995,45151,31412
-,6363,0,0,0,0
+,15177,46496,44686,33935,23870
+,15809,43437,48356,20738,24502
+,39267,30693,41342,519,29637
+,28911,17915,42250,25810,12851
+,47778,23172,11016,39685,20908
+,13105,16371,43552,7455,23617
+,18349,41708,39780,9852,23938
+,12548,12286,25237,39352,37246
+,49872,14084,29177,10057,2173
+,17302,1108,49988,13492,33582
+,6495,39730,39134,44798,38363
+,13618,41179,8353,35567,5426
+,38832,35234,49763,33365,14545
+,523,30625,10801,40483,20537
+,13802,46341,37328,37233,37968
+,19064,36584,17695,19388,21359
+,626,48374,4208,21723,39376
+,20085,2596,45300,8326,38351
+,49004,34825,42228,18743,11350
+,34740,34614,29085,18382,15537
+,42091,24853,42853,23699,29398
+,10452,4342,29894,9611,18880
+,34673,5923,20627,40811,49982
+,18060,26286,7117,15585,15057
+,43567,9550,39808,20087,42431
+,36739,20749,47843,8928,940
+,32519,34449,12230,27200,40214
+,29722,24442,32815,18516,37962
+,46375,18106,11002,20323,28747
+,40433,49038,546,36213,23744
-,5962,0,0,0,0
+,46080,49703,33973,48817,38767
+,16896,7881,14165,3561,12723
+,7616,23121,11851,49435,27802
+,38533,46325,4878,29096,27493
+,33032,25098,12990,43585,22902
+,18284,38948,39453,1277,49069
+,48601,34210,23266,5161,29421
+,49331,46804,43836,27621,27175
+,32494,33268,29672,45084,233
-,347,0,0,0,0
+,31975,21373,26361,24430,24980
+,10709,30633,31055,9123,40818
+,14926,19575,25377,40319,34555
+,38433,18208,10643,8351,18419
+,10400,33404,9017,25554,23788
+,26335,13462,18099,45506,37849
+,38481,9376,43110,23360,45927
+,43991,44163,3831,10766,37316
+,21444,2208,17297,22771,17422
+,46056,48551,42867,37087,14961
+,21917,4650,28051,15217,16366
+,29457,45507,7430,5644,22007
+,825,15926,39668,9338,45876
+,9056,23976,14550,3287,46097
+,42098,3677,43832,21518,44819
+,40228,18744,27380,3317,24406
+,20866,16409,47694,21022,32996
-,2571,0,0,0,0
+,44606,21525,1752,37248,37923
+,27901,7594,4668,4034,31572
+,33523,30509,18581,48496,34275
+,449,49822,11199,49976,33367
+,23510,45442,22268,23682,16015
+,1552,29161,3183,39821,19735
+,38071,13691,16497,40832,6053
+,23294,48487,41411,19104,43008
+,45497,22585,28631,6335,40397
+,17378,22835,45239,21232,40484
+,21500,21463,27757,9606,44447
+,937,47409,36533,39228,10176
+,6985,7684,21432,3698,33208
+,40015,41524,802,41409,40337
+,15930,24829,40764,24982,35166
+,37354,3714,2969,42726,7969
+,35864,42201,47741,3077,10216
-,2082,0,0,0,0
+,23976,35544,8506,43627,32430
+,37052,39237,44616,29375,43251
+,10899,46291,24089,9713,39572
+,14996,42798,3099,29789,16779
-,8477,0,0,0,0
+,47928,17227,17091,12416,28539
+,18187,24222,33678,22620,28604
+,31600,33435,40445,4090,5805
+,24507,32476,8470,27326,26432
+,29494,6792,22334,14593,24590
-,5128,0,0,0,0
+,9844,19305,41608,49161,13765
+,33607,27733,24791,8969,29673
+,41346,22746,19888,25036,42477
+,23870,33116,962,28280,5889
+,17680,47390,5978,7958,12750
+,2988,2554,29673,7351,33161
+,47225,22456,32257,26838,42797
+,48524,24050,22815,13287,37618
+,41261,26175,2184,23770,36589
+,13126,6986,5555,36625,11272
+,43630,14166,4370,43738,3783
+,17946,33842,10689,43603,38698
+,17313,2413,25571,32171,8764
+,39725,1495,1712,13427,10144
-,374,0,0,0,0
+,4220,22316,8179,20204,4757
+,10093,43512,22081,10718,36225
+,21585,40470,17940,29310,35125
+,14468,21087,15827,24165,18367
+,328,15169,25617,7446,13069
+,49554,37116,22357,22825,8816
-,1654,0,0,0,0
+,27879,6963,22286,43229,34624
+,1529,18994,3732,42901,18292
+,14144,4434,33756,34950,24502
+,6510,2848,46633,22392,37981
-,3801,0,0,0,0
+,29320,46762,12054,2617,3137
-,4647,0,0,0,0
+,30340,17474,31222,14243,44340
+,13132,36313,44782,29506,44530
-,3039,0,0,0,0
+,18291,28727,25869,4143,48648
-,7267,0,0,0,0
-,163,0,0,0,0
+,37829,40972,40754,31514,38639
+,22646,30974,26956,36175,41828
+,12836,49557,4459,9121,23010
+,6759,40155,48908,33143,10931
+,28429,47657,37979,41252,17443
+,5219,4679,28905,7412,29911
+,20956,4386,33083,26578,30795
+,39560,10839,526,37059,39912
+,6663,24545,28616,47999,38239
+,14964,12886,46462,12929,22673
+,30282,6257,25398,27314,7928
+,44620,6751,31126,3819,45747
+,9952,2300,20001,33597,10170
-,3239,0,0,0,0
+,17274,36024,588,9035,41965
+,20667,49882,38705,11653,44488
+,2936,2123,32286,33603,46056
+,29805,2721,37426,24735,29511
+,30296,19835,37432,32823,35112
+,36855,12164,14603,37348,47844
+,19548,13932,21753,19117,35869
+,37242,35386,32236,2022,34335
+,27312,10419,31273,13974,30860
+,42526,40715,232,19226,37044
+,43000,16805,14053,33800,6376
-,3686,0,0,0,0
+,3463,26670,27664,46449,14881
-,7264,0,0,0,0
-,1046,0,0,0,0
+,9156,42338,4634,39372,49533
+,37446,12716,17794,35902,34257
-,7431,0,0,0,0
+,7155,3621,18431,5548,2486
+,15224,21443,15878,10866,11585
+,22907,43109,31838,36792,7316
+,3800,36512,25923,1365,26139
+,33300,7520,49454,20326,3452
+,46253,16496,49910,22008,10429
-,825,0,0,0,0
+,23806,48652,22778,45455,46292
+,1109,16603,3648,35838,6578
+,27183,22609,26785,46030,13280
+,48414,46652,9051,19541,10244
+,17960,44410,21069,8490,18351
+,233,34394,27731,30372,19869
+,24817,34239,45423,34590,624
+,6845,10049,48345,17530,1246
-,5726,0,0,0,0
-,8106,0,0,0,0
-,3882,0,0,0,0
+,28934,46189,23284,49993,9355
+,23845,19268,387,799,48590
+,10666,42541,5547,3180,33671
+,25858,35011,26941,48409,34126
+,7220,17027,260,39180,23792
-,6277,0,0,0,0
+,41649,13392,4451,49978,126
+,32390,40521,6822,9777,14961
+,47388,19548,17899,44789,23720
+,11658,3427,5080,12949,38691
+,35197,49161,42622,40063,6747
+,26608,7806,45277,18008,25578
+,36168,2127,26763,38267,37728
+,32713,35010,40567,11778,43409
+,40337,23533,3895,17272,2913
+,30833,28006,45987,23305,7442
+,5396,44042,17009,47172,20875
-,266,0,0,0,0
+,15153,22760,26645,14765,2002
+,39469,5896,30913,44263,14805
+,27955,2809,635,16385,19289
+,27637,48595,39562,3691,42093
+,19528,49279,40560,26700,17276
-,266,0,0,0,0
+,36035,34921,15591,41447,2273
+,35322,270,13072,25573,20573
+,36993,17157,30678,32898,6165
+,27597,2497,20804,45295,16134
+,44156,37090,23111,45179,2807
+,43381,28295,21307,3694,21764
-,6315,0,0,0,0
+,32281,24768,17156,22847,35959
+,4312,43954,7060,43160,14549
+,23687,48471,22555,5988,23887
+,35550,29334,21411,45376,38408
+,47776,11875,22892,40261,48194
+,8768,6713,28605,25697,21175
+,223,21346,22807,32625,11310
+,49266,3734,22308,19050,26919
+,24677,5055,11708,40563,46174
-,1675,0,0,0,0
-,2622,0,0,0,0
-,5092,0,0,0,0
+,34763,19764,47131,8138,8484
+,41761,32783,34256,11211,11980
+,47165,14408,44267,5518,7526
-,7416,0,0,0,0
-,1137,0,0,0,0
+,13688,38923,15888,12547,45489
+,6005,24444,19807,24250,16309
-,1425,0,0,0,0
+,34110,13239,7660,46908,16073
+,22758,7652,28790,3263,35387
+,31253,43192,46948,14687,39927
+,37768,44440,18690,47163,35209
+,4194,18941,11143,7739,19242
+,27453,38972,981,36272,17689
+,12688,2148,25127,37034,4183
+,38661,15420,39567,42374,48506
+,17559,15297,25381,41671,22599
+,38479,31262,21139,3655,31953
+,549,24111,26812,19903,16046
+,13512,7198,9054,43071,29243
+,30883,1626,30254,10479,49815
+,34487,19857,23516,23813,14239
+,11323,24982,42452,34364,34760
+,16191,22047,35036,37967,49009
+,17495,41336,15457,7441,18912
+,44124,22729,44868,32052,20556
-,9082,0,0,0,0
+,49910,48506,38530,32574,25921
+,36041,28671,28832,35845,34044
+,34830,6873,44800,43807,8540
-,2369,0,0,0,0
+,11798,39725,3761,40519,8700
-,6524,0,0,0,0
+,38671,41042,23466,15727,33763
+,48041,43985,11032,9487,40551
+,19339,46856,11041,40785,10680
+,46991,47188,6255,47149,14356
+,39381,35385,27146,12467,720
+,49209,22612,44139,23888,44510
+,43154,21068,37706,20515,25889
+,15129,43282,18271,28616,22776
-,6019,0,0,0,0
+,29214,7400,8249,34080,34903
+,42712,33842,13254,15627,25819
+,33884,2804,1211,25066,29882
-,1628,0,0,0,0
+,17077,43436,3392,36385,45502
+,10402,27038,42259,3750,9803
+,24126,22334,10349,10521,48672
+,18822,40822,7980,10701,14056
+,17684,40328,32683,35972,40452
-,8560,0,0,0,0
-,5654,0,0,0,0
+,49546,3397,14315,4321,38123
+,24717,8908,46501,10475,30764
+,44691,3504,29453,32750,4527
+,44561,34687,11132,4999,9976
+,37430,8579,30765,12937,10701
+,23601,1111,16752,11374,30382
+,21569,36198,24283,46605,8691
+,25893,15014,39023,11976,19650
+,26986,25562,34157,36233,47208
+,17533,265,32033,23452,7779
-,8057,0,0,0,0
+,34355,17740,27103,47192,23174
+,16660,39849,25931,15994,42258
+,21812,21016,1945,44171,13671
+,5974,23971,1489,27810,29385
+,28143,9781,38337,30423,45251
+,20269,15766,27100,31861,34178
+,25729,6854,11379,4384,15262
-,3683,0,0,0,0
+,31713,41424,35437,4436,13770
+,41356,9349,25682,42062,23852
+,30729,48852,44985,19152,42439
+,6526,26632,28571,43445,6716
+,19682,26627,23578,17410,46721
+,46986,44525,21354,11228,36745
+,28967,18682,41267,12984,11023
+,24048,6579,45576,42607,42845
+,8455,43519,33427,14476,14230
-,2473,0,0,0,0
+,21092,47024,11382,48925,38849
+,16629,37127,21767,8385,3502
+,10513,46163,30146,34651,42730
+,865,36412,47399,45380,1417
+,44177,44563,22476,27804,18161
+,48947,13126,27090,45688,8832
-,9905,0,0,0,0
+,16199,23898,31876,19315,26303
+,48376,21244,11468,3549,26217
+,31109,23325,12618,17322,46924
+,40424,21301,2673,45701,25304
+,10353,6218,41890,31621,29089
+,3014,41546,31764,23834,33380
-,8090,0,0,0,0
+,9617,19859,8179,46048,45948
+,31122,32827,917,36979,14934
+,11103,34120,30770,39847,23107
+,27946,32623,36906,38477,47300
+,17552,7058,30331,31401,37503
+,32406,20813,28697,9976,45566
+,36730,13340,31921,13880,31822
