OP,A1,A2,A3,A4,A5
+,31842,16801,48613,13859,32506
+,45728,11303,270,23690,29078
+,20131,19511,1411,28924,20973
+,48097,25324,37715,28531,17624
+,15709,18313,2237,7806,41062
+,14912,44021,16775,37390,29676
+,19903,23751,46419,23506,16488
+,13386,760,16813,45739,8923
+,9428,16747,25605,30530,3858
+,22288,7011,6422,43797,32020
+,42599,12593,29980,2754,29273
+,32729,14829,25785,42953,5102
+,34529,38090,37759,6557,4802
+,49636,4705,29527,22904,25603
+,6471,38769,15137,40836,15913
+,48221,42262,39219,9957,34535
+,34268,30453,44253,31921,44830
+,45115,41867,45273,9117,46684
+,14567,42938,17184,46760,37705
+,33457,24265,7251,3104,42418
+,37502,44997,12226,32078,43688
+,17554,32066,3727,39419,48987
+,38071,42867,45898,30116,38357
+,7453,42973,30976,23870,27983
+,48020,36612,18686,48317,9238
+,20587,36859,10372,14429,47255
+,47548,44677,43467,5113,216
+,47674,35688,32373,7927,33584
+,8780,29944,2467,18687,36863
+,14545,41244,17063,38449,26720
+,4708,30855,39367,4811,8647
+,4145,14279,40738,45954,23821
+,45834,49433,43188,23123,46587
+,39026,35751,17150,9558,32908
+,42834,44940,22915,647,25378
+,12701,37600,10215,39426,24743
+,14924,45748,46423,2216,49365
+,2479,33489,30811,24512,8736
+,12186,39180,43101,8409,24103
+,33147,18973,4098,6911,36611
+,28612,49508,8678,33831,44593
+,34452,16173,41373,26218,12411
+,5049,22660,17738,44687,40720
+,3017,15581,26505,24045,2644
+,20735,35861,36482,10175,38192
+,18855,25431,23061,49905,42412
+,24753,35875,22870,37392,34102
+,14843,5423,45568,45711,46113
+,42195,29321,39750,4235,25171
+,24955,22666,39750,34274,46269
+,37134,33004,24744,38272,6422
+,26210,49430,994,13850,41309
+,6821,25410,43346,11902,19526
+,43424,20190,49276,34337,49409
+,2851,806,12082,42513,33966
+,21218,37081,23685,35701,28444
+,19445,22941,20495,35861,11287
+,25275,5711,32271,40844,49465
+,8245,25525,8860,43561,28128
+,15124,26716,26927,8038,42907
+,9247,38647,15734,47708,49495
+,15050,9260,12786,577,7985
+,22805,9562,8945,23916,23814
+,42771,16395,27708,21909,23654
+,34722,18764,11747,32302,7279
+,30084,15179,1576,229,45487
+,18136,24370,27416,14797,28230
+,11589,49908,16664,14816,8738
+,41629,22477,11345,37215,31172
+,42952,40721,11994,26562,41577
+,28424,43439,49212,47025,37711
+,10462,23395,27980,1436,12037
+,4766,15985,8505,7652,16249
+,41053,44031,48695,39159,48343
+,1036,26449,5532,29549,18570
+,29645,26059,37054,3062,46258
+,40167,8079,34569,30968,24039
+,35912,7734,15383,48342,20160
+,42177,25880,13059,40415,36161
+,4330,358,32517,30080,1049
+,44511,29132,47923,35475,13797
+,48734,38359,28808,12611,30434
+,24926,3826,19155,42623,48237
+,19152,8736,4235,31302,15462
+,3156,5594,38847,14390,16823
+,17844,49475,29113,1127,30607
+,3732,28330,20168,23564,2457
+,9242,26423,31271,12206,10645
+,33898,17242,15597,7240,30541
+,29445,16175,29493,12749,43508
+,11530,18355,49060,5905,5860
+,17557,24715,28187,42712,35992
+,10170,32894,35003,22909,7222
+,48803,2637,9337,40760,8250
+,25793,44598,44486,46353,49604
+,49463,43180,23875,5563,26436
+,12353,47662,45678,7403,28013
+,3990,34984,13196,43947,26248
+,42934,30035,30412,8504,1531
+,30598,15569,19729,28534,36594
+,13524,2715,7230,21943,44191
+,43213,16372,48237,1312,46192
+,16328,2792,5059,11199,13327
+,48348,49739,33223,15732,28405
+,10126,22437,32076,27984,38509
+,5877,1786,9601,17723,33090
+,39085,26988,1220,23531,47126
+,32899,39571,31829,35172,36857
+,36027,5310,38290,45770,46662
+,41974,18090,49079,2029,31132
+,35376,9832,30872,7003,24173
+,559,27719,5157,28217,41311
+,3530,31536,39589,45771,9314
+,49973,35075,24553,27639,42796
+,4653,36067,45106,15719,37649
+,10199,21966,49930,41470,47268
+,35381,27207,43857,42688,44416
+,13998,9325,2692,9574,11003
+,18780,35003,36887,24761,40991
+,4096,47896,4341,27642,42885
+,39206,5911,40866,35242,2939
+,23924,11867,42589,43653,47743
+,3758,11397,17146,5457,31617
+,45719,31629,18986,1854,27849
+,18618,40024,13056,44089,18883
+,43510,13797,29355,1400,4058
+,29981,46919,18816,32986,27274
+,47404,33404,26192,41909,49649
+,20100,49166,5673,42531,42093
+,48153,23237,36322,890,1395
+,30460,18874,26539,35949,13135
+,9313,44438,6093,40201,883
+,4780,39816,35853,44282,11246
+,21685,20800,25837,7776,6123
+,2582,27339,8589,25659,47057
+,24765,17236,25935,6073,37760
+,18064,2944,8709,5752,14820
+,14056,42963,41212,27667,17097
+,35661,11359,6726,38510,22994
+,48786,47120,22165,34365,41977
+,31227,30281,2909,2286,33717
+,3335,22480,40146,47014,11551
+,26106,6268,21278,27004,42451
+,3801,23591,34206,763,26812
+,12198,30749,32962,30195,2764
+,9396,10070,30407,19989,5463
+,45265,26637,11924,27707,33925
+,13305,31738,33869,9899,31361
+,24187,10659,12365,4378,10217
+,20757,46674,19992,4616,38589
+,33639,1317,43855,8787,28505
+,29391,37150,40401,28292,12300
+,21371,47530,21077,39343,11704
+,41368,26854,3280,4956,581
+,48954,15706,10967,12309,48667
-,158,0,0,0,0
+,33575,36919,29476,22499,17495
+,278,28294,12297,8447,9508
+,20290,46410,43250,11453,48711
+,22186,3590,35246,36891,20398
+,1327,21264,32822,22263,22714
+,10277,47939,48337,28514,13034
+,45935,46804,36589,49492,6000
+,13268,567,47496,39157,24527
+,19483,14634,10524,9014,32260
+,12035,16960,25025,32933,46441
+,9616,22877,8411,31831,21272
+,34397,46334,18769,20166,42812
-,674,0,0,0,0
+,29616,17453,26254,9640,2763
+,34385,25917,2701,13499,38127
+,32962,33000,48922,783,39183
+,48072,39708,15341,35344,14644
-,505,0,0,0,0
+,17993,29336,22265,42761,34862
+,14903,33310,2017,37049,28961
+,11516,31947,27133,40536,30716
+,38556,3462,36353,15477,42670
+,1081,20308,48389,48875,11812
+,49462,27612,11004,4142,32650
+,17321,17207,43089,43254,25185
+,24331,21980,20000,36368,7812
+,11630,6564,33909,26298,17096
+,25073,9069,30970,49234,30825
+,46513,37060,6686,28609,35548
+,12140,34397,46916,43246,39753
+,5713,34827,45147,37690,5159
+,27987,3639,31529,12029,20739
+,33395,40226,25307,44348,49261
+,30251,24768,32449,21070,45140
+,6485,22690,15423,22280,47720
+,40177,2498,7030,43562,44602
+,20871,44352,7352,27892,40758
+,10773,33746,41450,10591,23122
+,9270,19674,39308,24124,10251
+,10204,45363,23951,10598,41400
+,31865,45384,28130,32163,3644
+,17590,43009,45686,21227,26529
+,27419,40502,9301,6412,40039
+,18386,8426,24878,10040,26298
+,31519,23121,35820,2867,21628
+,7033,13573,45422,44640,20701
+,4846,39064,7472,25220,26381
+,44414,21077,38441,43942,24475
+,38388,5321,32012,28827,5309
+,21035,2718,37835,2684,18100
+,21978,43161,28313,33334,41485
+,12007,26525,46399,38924,7181
+,17180,20522,12691,11624,247
+,23893,19292,44972,9150,26084
+,49401,9910,38003,47380,13872
+,47559,41778,40333,37682,21410
+,45952,36556,29032,11911,2054
+,42915,45311,8974,42227,20369
+,12864,3012,5507,31535,4793
+,18787,28914,16651,21894,36881
+,39520,40415,30445,47677,48254
-,159,0,0,0,0
+,33440,31609,8249,32327,29105
+,2781,6931,24536,38411,22371
+,28844,27911,34653,22603,9138
+,23987,20088,39719,43447,15086
+,45140,23370,9964,16584,4329
+,42662,48924,14681,34222,8659
+,5863,44331,16497,34750,22878
+,7405,9234,48682,32941,17175
+,32893,5553,45865,7480,30622
+,20704,10340,43497,20188,30117
+,11216,29255,3547,38673,21315
+,34137,49337,4218,48554,31692
+,30916,40548,20529,41246,21648
+,47452,4423,8420,36116,16949
+,9154,47660,14382,18449,1887
+,20332,44575,9830,3889,21217
+,43373,23950,8630,7655,35345
+,12275,35154,12533,36522,1624
+,2890,16871,49575,18459,29943
+,31645,9067,19366,3298,30347
+,23515,13682,24656,13323,45985
+,27080,20805,29090,13233,30125
+,12073,30783,24615,27471,10575
+,45794,41856,21092,2807,3189
+,14780,19441,1816,34392,18095
+,8538,15975,37183,36215,39785
+,2954,29940,31848,45538,22637
+,14322,36578,45770,22873,8807
+,11300,23028,41356,13270,40665
+,22568,36140,32745,32323,17641
+,17077,1243,11096,5312,15948
+,1816,8077,43631,48702,40255
+,15385,32397,15162,1630,8217
+,25182,48533,9015,4187,10696
+,31869,28537,27490,36968,27732
+,6073,27176,44634,43331,4162
+,41378,5977,40802,13176,23694
+,44798,43312,41052,40883,27543
+,23259,16352,2984,27065,3295
+,49073,27242,303,46590,47737
+,29007,29424,12745,37705,19607
+,41831,18221,703,25200,31280
+,2195,26894,39772,2040,5150
+,6733,42112,5149,33619,30067
+,25543,18641,164,3935,29164
+,30070,13457,26965,39329,48469
+,45553,35680,1516,27663,43020
+,4126,20687,15853,9547,23300
+,9407,18621,25238,3730,24505
+,46042,15568,3898,3880,43544
+,10683,42709,11757,364,1800
+,35563,45131,722,29663,44648
+,37537,37098,4710,22248,15014
+,8640,8973,7206,24630,14272
+,6203,15040,14378,40046,32188
+,25536,17800,35922,3853,1256
+,10641,31099,7767,24810,10761
+,47906,35504,44514,20567,46075
-,572,0,0,0,0
+,44097,42850,15546,25608,8264
+,26862,48321,15883,47159,17245
+,30648,23791,5917,47076,17137
+,3051,808,7526,27178,40742
+,35618,329,30170,30742,27157
+,9459,33106,24427,19587,13690
+,12310,32399,40634,17038,13036
+,33107,46009,44115,19282,22156
+,15810,38194,40973,43656,27780
+,41002,11902,918,36921,13122
+,2412,12564,6793,29580,25281
+,5235,48692,42770,36471,38026
+,38910,1127,45090,28186,32712
+,41935,2096,43444,46175,27333
+,15414,42536,5718,21578,41236
+,12067,5500,47675,5007,18053
+,41062,6636,20914,12731,47985
+,13036,10258,4652,15118,17271
+,39460,7455,35098,19329,36673
+,44664,25346,26122,31193,19124
+,40497,15923,21141,24301,11314
+,13864,23253,39782,43731,15069
+,39546,39167,33648,37741,25822
+,29669,8093,47437,47250,3844
+,26246,34840,20365,23470,16386
+,6200,17091,24023,23200,9851
+,3754,26039,29446,36996,39607
+,4767,17015,36603,4459,1447
+,15348,24928,20179,47903,41924
+,20549,38095,27121,41594,28349
+,44164,8608,12254,39019,24776
+,28665,31120,38790,23908,31075
+,49509,19300,14075,46818,31674
+,40673,32368,9576,1342,16831
+,37787,46063,34791,9449,3849
+,46853,14864,25338,38842,5775
+,32157,44560,41925,31825,23481
+,40931,40433,32078,24882,18056
+,13405,47282,45585,20864,43817
+,41964,7654,27514,30849,42773
+,20299,48805,14812,46710,15817
+,47097,39455,22853,44549,39304
+,36042,33993,23361,9285,43865
+,36071,27424,27322,8878,22521
+,8542,15263,18312,16140,38732
+,2802,12518,13195,30289,41437
+,44543,9108,8007,15695,34344
+,36973,18093,24452,18768,10491
+,48990,2635,49108,21357,25696
+,15882,42437,44246,50000,29274
+,6796,24770,13893,4248,44316
+,21251,41771,42105,47068,29565
+,23180,2206,46142,542,40824
+,26900,4551,3863,23014,25493
+,37674,8294,32750,19465,40829
+,23950,8109,39952,30836,18057
+,32502,11580,18959,33769,22611
+,6014,31247,44937,16531,47833
+,49943,42300,28,16289,25169
+,37319,6917,39743,7810,19867
+,33967,26704,18379,41565,30396
+,34670,49252,8663,41560,15886
+,26750,2817,26963,17446,33386
+,34077,48528,38968,43394,20955
+,35843,26226,18006,38340,39954
+,11140,46271,41906,21709,30030
+,9600,47817,39830,10808,22160
+,8926,8825,14672,15236,31775
+,40180,46240,13634,39411,7195
+,20908,684,18611,32919,28465
+,15710,34349,36501,16380,35356
+,29762,21088,45515,17573,2176
+,28575,36102,30796,44382,764
+,26951,29496,45034,48257,49549
+,46377,17828,6366,48925,32819
+,25189,2012,46424,13976,7761
+,23597,7397,36829,22732,6431
+,49344,369,16426,21349,29572
+,30901,37058,42191,43749,3437
+,35380,27094,30143,32640,2822
+,37304,46263,43059,19867,32792
+,5078,30296,26609,36409,12991
+,1504,15202,47311,33892,38743
+,3811,17888,16461,24637,32244
+,38832,12781,29656,44537,6894
+,13806,37059,27247,48684,19490
+,28125,45676,30206,42737,45533
+,48738,45269,4681,41494,31460
+,4452,37706,27676,19587,4649
+,9594,17346,4525,28468,10576
+,6919,18190,17889,29191,4761
+,41403,41722,355,21744,6357
+,13039,27415,28747,7140,37793
+,6420,30427,10145,42321,17186
+,2391,45752,15966,17141,3656
+,9340,19902,10401,17,19378
+,19307,32728,26666,35886,37150
+,27058,42325,20785,17889,46676
+,47470,10628,29374,28203,15098
+,49850,6578,10940,9460,15602
+,45462,343,6471,48531,36320
+,48041,34370,47904,45718,11185
+,26886,45627,2786,5904,33691
+,32517,49329,26222,17337,39881
+,13912,34712,2146,5895,39865
+,14128,15025,10273,13558,40751
+,44522,18766,19731,49891,8942
+,37168,31362,11226,1441,6064
+,10443,12844,40834,2359,30589
+,20097,21153,15907,30792,12238
+,29636,24142,24491,19406,4058
+,8305,9407,40444,11093,29621
+,8183,35262,26217,34788,21393
+,1679,41535,12715,1266,17146
+,39112,35474,4686,25291,26220
+,1499,49280,10374,28539,29350
+,8374,600,16086,6419,32332
+,13721,45005,24796,3157,6970
+,45378,45508,48596,27299,2036
+,36481,19294,12465,35814,24907
+,4082,24704,42060,28064,6979
+,2347,820,46120,15946,5984
-,335,0,0,0,0
+,3917,4106,38656,10739,9489
+,18453,39351,46900,38873,34525
+,12736,12617,39402,14250,24594
+,6178,43036,11807,1039,1243
+,2746,49691,28407,8247,9977
+,48938,17096,35536,45131,14447
+,41026,10877,43067,35140,16927
+,32928,8055,21341,32864,5135
+,45575,1450,19815,29780,49425
+,12266,42971,38164,9379,45184
+,48852,12492,2971,12135,14619
+,22089,39847,10666,45599,28829
+,22426,4972,36353,1352,32799
+,46785,39837,21389,238,7429
+,4350,42189,41589,16215,45345
+,28280,38897,17103,31039,40743
+,34447,27487,11591,48331,35910
+,12464,25158,17003,36729,27370
+,13878,29414,38192,33339,22179
+,2263,44424,36107,2710,43522
+,46044,5910,31242,14851,20679
+,2601,49123,49267,1563,12816
+,5801,38622,17995,38361,5746
+,4659,38153,7940,48744,46962
+,41552,35709,11971,31039,46142
+,25545,19990,22325,4375,15981
+,29072,23166,44030,22043,27890
+,7529,6068,45005,41436,16942
+,45969,17283,6816,28206,6429
+,3908,30341,49201,28203,1319
+,47714,9446,11995,41478,900
+,31608,17921,30677,9702,1344
+,3778,34112,13192,39487,28426
+,24691,7993,11357,38440,22677
+,12652,28641,10660,3463,49596
+,21115,33919,38747,15141,24963
+,33358,32791,10226,11595,5652
+,15766,4466,38948,35946,28079
+,27969,9352,2573,9874,45353
+,47568,29750,7327,14110,9097
+,41447,6530,759,31905,20718
+,22823,41623,15707,13561,15939
+,44169,38136,29153,39378,8214
+,3734,14768,2488,14011,17299
+,27973,8802,18780,16531,9311
+,36465,27681,34307,17317,23278
+,47803,49990,14830,19616,6340
+,27178,12323,11759,12264,14412
+,32969,49672,18605,36872,35349
+,28377,5626,18976,18464,15125
+,19135,39379,38775,39635,25
+,43682,2939,48928,36944,32261
+,4804,21919,32122,19081,36876
+,22029,31264,33500,83,2203
+,41660,7675,28691,14228,37492
+,42038,46136,14561,35517,7760
+,39097,27465,15930,32093,12107
+,120,47556,4924,27187,40031
+,13813,2799,9793,3701,18446
+,11482,25614,3664,47860,2107
+,22875,45558,23753,38798,44023
+,6998,12464,30185,16664,6368
+,21347,25471,31725,34377,4655
+,19246,40548,41289,33935,1977
+,35813,22224,10199,33512,41453
+,28794,22171,35214,49815,36704
+,25838,6411,3888,13488,21010
+,19517,29505,8766,14531,13735
+,28681,6079,22598,1563,24190
+,43277,19016,23503,4967,30167
+,35404,35905,19099,28181,20703
+,29123,7361,26734,46099,40764
+,46821,32304,18005,13344,48024
+,33354,2204,1488,22289,5059
+,20110,13105,4932,11648,43113
+,35766,4647,30911,18229,30608
+,23177,45616,6457,3650,43895
+,30696,48995,37370,28098,31784
+,34299,22618,8159,25488,26833
+,27175,2565,34238,3548,11341
+,6807,17444,2714,31112,32422
-,968,0,0,0,0
+,14941,44216,44611,34849,30637
+,3180,1378,4159,47974,38335
+,5561,41399,33214,8682,33493
+,18197,49454,33978,46840,43766
+,2339,32773,17289,13375,1245
+,31886,43534,49584,13707,39472
+,35111,29420,27371,44769,8701
+,42846,49352,1551,38993,13735
+,4132,30931,42155,29680,25929
+,24056,18652,11206,1981,44981
+,6737,49999,38714,49523,12521
+,3710,3036,47430,11246,3867
+,48511,22232,39916,14991,4147
+,38798,47611,16184,41184,40196
+,25341,22374,11041,35965,29391
+,30165,35937,41938,10173,14061
+,48635,11263,1389,11443,30689
+,31022,8783,48625,41408,40536
+,34197,35660,22999,31488,23782
+,9831,4259,40845,21998,41130
+,6679,17637,37262,43211,23402
+,34226,8815,8439,49622,20633
+,6401,3735,41297,36476,1935
+,47043,40380,31926,10901,14524
+,38661,25968,11571,16814,48993
+,8847,49742,18923,6939,14272
+,5101,34381,5052,43562,11683
+,13018,41209,17585,14839,22551
+,47488,44262,20565,39230,1053
+,46288,22388,25990,31159,48402
+,45321,18449,7859,27875,40557
+,26230,24519,10035,35053,707
+,42659,32463,12765,12387,3146
+,1351,38088,39639,40528,11987
+,30489,9295,20934,42779,9281
+,16528,3509,8527,49026,24012
+,4824,49715,46643,17572,13537
+,12449,36590,41228,18664,32001
+,15410,14770,3996,30643,14985
+,11314,33098,31827,20652,21535
+,35815,31802,30594,14042,30248
+,21130,17674,1342,29974,2557
+,26867,8997,38984,7808,45893
+,32364,13461,6603,27764,47019
+,2360,15373,22596,17566,27025
+,15056,46487,8270,16528,5013
+,11366,34011,44949,6104,45689
+,36432,4123,28412,1474,19496
+,45481,46417,19079,29545,41800
+,47844,44448,9108,11631,16223
+,26425,15413,20636,22915,33895
+,5652,26941,38590,30295,6300
+,46458,25933,24519,44603,16591
+,43665,35163,22090,40194,26194
+,35200,33670,35842,41128,28295
+,13352,9701,32892,11520,13160
+,18916,35155,44643,7930,7513
+,40993,38542,6613,40176,37698
+,5083,45689,42362,5871,15941
+,25282,39134,49209,8820,40013
+,1380,12888,14635,7221,17673
+,29018,30107,15950,42574,12637
+,28605,43219,49837,4269,42450
+,21927,14896,38370,48703,5569
+,20728,14672,48735,13127,26125
+,31755,28520,36386,26485,26215
+,41169,17074,43524,9710,36065
+,10325,17112,19392,19941,28509
