OP,A1,A2,A3,A4,A5
+,31972,22553,49945,7858,21729
+,13892,31787,48852,49625,11724
+,36133,46388,5369,42613,14636
+,17875,48355,14506,12113,24126
-,16691,0,0,0,0
+,13136,5666,27255,3092,49494
+,332,42295,42069,17660,11181
+,40417,27446,49518,44989,38289
-,12810,0,0,0,0
+,44196,12999,34693,23910,17697
+,48117,14692,23839,26112,45098
+,36627,5583,2329,12772,35276
+,26155,49097,49265,19320,29520
+,31525,10220,35500,1088,2298
-,2114,0,0,0,0
+,39305,34329,6971,40356,26253
+,23405,21449,29366,9202,38996
+,28234,38750,46772,12171,18467
+,36007,13936,8345,46567,3122
+,14047,36717,28620,38046,47372
+,38861,39308,34884,2743,27460
+,14183,22421,13562,42603,25357
+,47281,46617,18976,34600,1714
+,24117,42813,19017,30760,11490
+,686,8072,31528,6022,6659
+,9587,26643,6847,1618,27239
+,14932,37166,19620,34046,19597
+,25913,11122,36810,48388,16494
+,4123,47556,25605,27390,10928
+,40993,33434,41592,21832,32546
+,45975,26285,25704,40813,34422
+,15243,33719,12553,29856,49603
-,3875,0,0,0,0
+,12158,31752,4604,4006,28367
-,17176,0,0,0,0
+,31127,36597,25750,39491,26940
-,17630,0,0,0,0
-,2240,0,0,0,0
+,41776,34010,36676,12769,45101
+,6088,45443,44557,20836,36854
-,2382,0,0,0,0
+,15217,15391,6796,36193,327
+,1477,37717,33987,11073,16439
-,1671,0,0,0,0
-,19501,0,0,0,0
-,18359,0,0,0,0
-,17637,0,0,0,0
+,27263,40156,6385,18212,34237
+,34328,15920,44749,232,27618
-,677,0,0,0,0
-,8419,0,0,0,0
+,9754,13232,37633,43276,26611
-,8832,0,0,0,0
+,32515,34716,20491,5252,36164
+,11248,2445,15932,1425,49348
+,16319,24475,5272,48997,43120
-,9719,0,0,0,0
+,45105,4509,4843,15942,15042
+,22803,6237,16723,7449,22496
+,25183,44473,8226,6568,7882
-,17770,0,0,0,0
-,16126,0,0,0,0
+,47070,13439,16439,21926,35541
+,31255,3278,38118,14789,42850
+,17904,27438,5168,30467,49124
-,15403,0,0,0,0
+,25646,26116,536,25553,36509
+,23430,49137,48087,683,3616
+,8792,44371,43014,8233,11252
+,36898,22482,39915,5718,35834
+,20931,15907,36827,29669,28811
-,17909,0,0,0,0
-,15081,0,0,0,0
+,24015,25100,39862,9754,22860
+,45038,34329,238,18738,8703
-,18888,0,0,0,0
-,2024,0,0,0,0
+,10909,14388,7178,13378,15323
+,49297,12208,18098,8588,22981
+,12816,7472,14629,14956,26265
+,38771,37186,8898,16879,15927
+,49212,34372,11697,38791,21425
+,40424,34065,41758,39913,32097
+,11300,42967,39246,11883,1313
+,23868,31377,1704,25994,10708
-,14567,0,0,0,0
+,21642,14066,45346,36273,34096
+,30998,26873,46353,4424,40762
+,2216,22988,37065,30724,49692
+,22080,31396,45702,26654,43789
+,43431,28596,9187,47584,40576
+,7038,7645,37810,5874,6297
+,16661,45289,36161,49154,41866
+,24520,45957,31269,5890,26587
+,27448,1726,18313,411,29598
-,13440,0,0,0,0
+,12483,17523,44792,38025,17657
-,925,0,0,0,0
-,13934,0,0,0,0
+,44026,28597,4606,18714,4648
+,26345,18426,42439,34553,39418
+,21997,17309,47763,13256,8417
+,21756,38452,24358,16896,16046
+,36446,13608,23148,14143,42373
+,11147,36916,18602,24676,41975
+,44885,32556,2843,422,11990
+,7487,41078,32987,29569,2574
+,25517,7188,3059,35687,23320
+,9048,24102,2558,1135,19089
+,43815,13443,7100,27479,33484
-,4079,0,0,0,0
+,35564,30742,17094,19237,41748
+,4361,17505,27722,12914,31967
-,8700,0,0,0,0
+,37287,8810,25822,7234,33481
-,15643,0,0,0,0
+,45369,27175,23262,23886,33095
+,33280,45285,28690,45002,10245
-,15119,0,0,0,0
+,12973,41623,22075,30085,49139
-,10018,0,0,0,0
-,17607,0,0,0,0
-,18832,0,0,0,0
+,4024,20796,23509,12524,12558
+,17024,24860,23388,21418,19315
+,21571,15572,14924,6315,21883
+,21015,34271,18824,48729,30644
+,7454,6756,23257,17765,14150
-,2136,0,0,0,0
+,853,7390,21420,13221,23183
+,41027,11048,1500,46702,2333
-,11622,0,0,0,0
+,28223,31211,10660,40502,16802
+,14553,37045,14528,15177,22176
-,10534,0,0,0,0
+,24327,20134,36311,27390,47219
+,12083,31022,2121,46667,33783
-,11426,0,0,0,0
+,45798,15125,19543,29037,19740
+,41117,7874,18997,7801,30565
-,7864,0,0,0,0
+,31023,10172,34467,27288,1386
+,7945,42142,18055,15769,26049
+,15384,42657,2888,27732,33953
-,5592,0,0,0,0
+,18593,15732,30703,35929,11218
+,24041,13109,3272,33070,40952
+,24804,44779,24999,10578,38315
+,49181,43209,31742,35589,13850
+,16487,35009,31833,33637,43741
+,37929,10967,43133,35617,31610
+,4726,39442,19181,33479,21814
+,25198,40009,8179,32418,13685
+,43473,2700,7978,6946,49436
+,28443,7932,28448,12894,17782
+,25606,38747,38248,37536,33961
-,12740,0,0,0,0
+,46855,20133,22313,6137,19043
-,17779,0,0,0,0
+,19555,6727,9931,37246,30627
+,25313,27941,8941,17681,1820
+,8173,42978,23853,47446,34226
-,17517,0,0,0,0
+,20865,2747,12390,45317,22700
-,11405,0,0,0,0
-,13351,0,0,0,0
-,16275,0,0,0,0
+,1046,48348,31678,43149,30527
-,6896,0,0,0,0
+,31250,27952,36250,401,46703
+,43032,29510,37833,45434,20750
+,8349,1599,15396,23015,1976
+,34857,45262,34319,32384,1252
+,49654,82,33789,29112,27982
+,22820,25960,40372,5325,3088
+,40759,14191,20008,47572,22416
+,13028,18919,20266,19926,22174
+,23580,4531,45442,48008,28151
+,29044,38460,45373,19429,2549
+,1003,24265,48781,905,21597
+,6828,19423,22555,26811,10469
+,33833,27303,11499,27207,41474
-,14481,0,0,0,0
+,23482,21321,11759,23073,12143
+,40072,27895,12003,31876,25136
-,19240,0,0,0,0
+,24871,45766,17897,17122,37917
+,4412,16097,16285,37465,4234
+,35590,17409,27757,9823,10506
+,26636,398,13228,27426,17073
-,18668,0,0,0,0
+,43982,27275,11929,13931,19093
+,29560,304,13163,22843,49875
+,28895,48544,11675,30534,41234
+,34845,13132,5557,36992,19708
+,18926,47258,37469,18338,15040
+,41641,24935,45450,14724,35556
+,11846,204,7877,14518,48688
+,38702,2252,49512,31194,33829
-,19332,0,0,0,0
-,11968,0,0,0,0
-,4727,0,0,0,0
+,515,34977,25508,29551,552
-,16741,0,0,0,0
+,10390,34161,13736,48614,27382
-,17020,0,0,0,0
+,7035,9979,1825,13276,40332
+,14312,7842,4791,14771,48306
+,30879,8785,34464,5647,39697
+,24474,23106,11535,34201,33053
+,33590,45910,28067,36118,31104
+,1398,11029,33766,46235,37844
+,43058,23459,30799,43817,20216
+,20590,41244,34025,12596,30700
-,6806,0,0,0,0
+,886,34000,7013,24721,45153
+,32933,35526,39603,49794,18693
+,9853,43087,32599,11019,34035
-,9720,0,0,0,0
-,8656,0,0,0,0
-,17903,0,0,0,0
-,18952,0,0,0,0
+,39417,17734,1811,19242,11720
+,36468,23624,21927,22183,1926
+,44604,26630,12620,31077,32192
+,34853,6715,41504,3590,14075
-,3451,0,0,0,0
+,47371,43283,35227,35076,12385
+,17708,5928,291,32401,26986
-,11767,0,0,0,0
+,34145,41609,30642,33336,27458
+,47040,6143,32176,10240,24882
+,44141,31968,36392,22270,25919
+,523,22745,17916,29772,20755
+,26761,32041,324,17890,32430
+,7175,32328,48045,10157,35389
+,27734,11069,27662,43038,16076
-,14523,0,0,0,0
+,18133,31658,37762,40199,11288
-,14018,0,0,0,0
+,39190,47962,36782,10290,34360
+,48052,27493,41230,32682,20108
+,1229,34895,45747,35794,11140
+,14943,20225,30921,27905,37109
-,6363,0,0,0,0
-,6934,0,0,0,0
+,44446,707,45332,38817,17039
+,31526,31178,17083,49956,9897
-,18615,0,0,0,0
-,18957,0,0,0,0
+,23926,16289,6237,304,37392
+,27349,13448,44289,47286,47736
+,3132,34460,28961,25953,21648
+,45147,2601,30638,10409,17917
-,2109,0,0,0,0
+,47190,26459,46033,13153,23851
+,34648,33070,12796,2237,9252
+,28847,19196,30255,3982,39678
+,36957,40272,49468,43066,15522
-,4129,0,0,0,0
-,9781,0,0,0,0
+,38591,11486,12809,17340,296
+,33731,19788,26658,30557,22079
-,8235,0,0,0,0
-,4715,0,0,0,0
+,23522,35243,48828,12516,31400
-,2256,0,0,0,0
-,9983,0,0,0,0
-,8435,0,0,0,0
+,47325,25780,47958,37289,34221
-,3471,0,0,0,0
+,47099,348,35204,39456,2521
-,17772,0,0,0,0
+,17012,6664,11207,48216,31121
+,36062,21241,13758,18741,24984
+,13457,7298,35063,24940,25680
-,1259,0,0,0,0
+,37838,31670,41446,18892,18388
+,37272,13360,30091,15885,2893
+,22004,33457,38150,35921,47391
+,13664,6583,11560,27786,3215
+,4264,43390,27934,1499,25873
+,46957,24948,3343,6378,44049
+,22387,10921,8572,49913,14144
+,12804,10121,37583,10360,10442
+,19735,18103,47617,16506,15387
+,21659,48811,3895,45767,27555
-,1586,0,0,0,0
-,7276,0,0,0,0
+,45439,28235,26928,40298,32403
+,5333,19545,7400,34920,4151
+,48090,29451,15856,10490,37016
+,9598,18948,30945,19546,338
+,28218,48796,36556,39444,30293
-,3530,0,0,0,0
+,27730,11454,44744,39250,4736
+,32428,48502,9566,32518,32962
-,2255,0,0,0,0
+,10688,38701,26781,11445,15434
-,18296,0,0,0,0
-,14826,0,0,0,0
+,17961,44717,44515,23098,47170
-,14289,0,0,0,0
-,8467,0,0,0,0
+,16335,214,20562,20419,14041
+,32174,26118,33503,34402,22444
-,551,0,0,0,0
+,26913,504,35079,33417,35945
+,18252,31511,47884,16948,8140
-,18832,0,0,0,0
+,23512,47845,10055,39615,16650
+,24343,22941,18211,47897,15400
-,15490,0,0,0,0
+,399,22500,32302,30089,26895
-,19340,0,0,0,0
+,36006,28839,5666,1477,10788
-,6383,0,0,0,0
+,27209,38428,43608,21903,24407
+,16240,25537,23071,27105,30979
+,18951,27059,15942,5570,9293
+,45247,44671,49811,34800,36857
-,18518,0,0,0,0
-,9485,0,0,0,0
+,15385,24629,42707,4670,40163
-,2842,0,0,0,0
+,43662,41299,27538,16503,45309
-,6033,0,0,0,0
+,11313,567,28284,10378,511
+,48080,23389,28266,15691,4836
+,25700,26066,8825,16968,43139
+,48220,36947,4657,39646,2588
-,9510,0,0,0,0
+,13996,45677,19959,16390,25814
+,2478,1427,6134,24780,11050
-,4898,0,0,0,0
+,45591,36639,9292,43632,41942
+,5383,27885,39848,25324,9205
+,31542,46452,33680,31432,47221
+,33078,2930,49098,19128,24057
-,18647,0,0,0,0
+,35630,21875,48237,27565,2543
+,23371,3647,23885,5616,29490
+,39247,26108,34563,19479,1784
+,9773,10148,45216,17468,39719
+,28667,20213,28789,46060,10427
+,26771,32580,22187,39696,22518
+,42354,2755,42073,44443,27826
-,16960,0,0,0,0
+,26549,46686,42764,34902,16009
+,29908,628,21274,33789,48195
+,42345,29580,43234,39874,8498
+,13690,12444,25000,4240,38309
-,4877,0,0,0,0
+,11377,27150,23432,40202,2503
-,14672,0,0,0,0
-,12556,0,0,0,0
+,47848,48961,37305,36179,31329
-,5488,0,0,0,0
-,4141,0,0,0,0
-,18485,0,0,0,0
+,34519,6576,21596,33828,3601
-,3022,0,0,0,0
-,6661,0,0,0,0
+,25641,38903,33975,6850,547
+,18264,40546,41979,2757,33915
+,49117,12366,38757,25210,23642
+,43485,47022,49112,21194,34865
+,31645,42572,37647,13305,33582
+,13489,38654,46162,8664,4751
+,4352,31386,25325,29407,44269
+,34928,1906,17491,43310,22963
-,17090,0,0,0,0
+,35387,33118,12131,4068,6874
-,3881,0,0,0,0
+,14539,33585,37769,10,90
+,27881,8573,25285,22745,33478
+,45444,33090,26486,2262,43475
+,17601,13465,36279,33706,38166
+,13957,46063,10550,34770,9296
-,6198,0,0,0,0
+,35978,23741,41045,7537,35433
+,5712,22791,3875,16963,12207
-,9370,0,0,0,0
+,30177,30389,42323,40961,6624
-,16438,0,0,0,0
+,16380,22971,5752,44044,44657
+,39985,1316,17773,16952,44346
-,3646,0,0,0,0
+,32323,26434,34069,10005,24657
+,44736,40725,38332,12930,5679
+,18395,32729,9995,20025,34108
+,34294,16245,11332,44548,7927
-,386,0,0,0,0
+,1052,7608,10466,42962,24503
+,1363,21796,33113,3127,49710
+,33981,33640,40390,1949,30187
+,46023,28039,3160,15059,25938
+,8751,5433,34058,11161,3180
-,1451,0,0,0,0
+,37983,48592,36809,34611,3040
-,15773,0,0,0,0
+,32019,25561,18822,13805,38965
+,33209,10681,27966,49900,7029
-,4118,0,0,0,0
+,17678,3258,40197,17399,32995
-,12490,0,0,0,0
+,19060,13539,47055,11104,25687
+,14375,43123,14251,43087,41216
+,47529,32215,20202,10320,4276
+,34993,37324,42381,28982,15613
-,10236,0,0,0,0
-,14740,0,0,0,0
-,12988,0,0,0,0
+,30186,37897,34982,3399,48650
-,300,0,0,0,0
-,142,0,0,0,0
+,1441,20243,45357,44965,5505
+,45305,7150,5265,33364,48539
+,44767,19287,21406,40816,29458
+,10867,41267,2425,26614,36203
+,39910,7588,5538,29032,43388
+,45170,5311,84,48044,26896
+,13857,23352,47767,13744,48171
-,7319,0,0,0,0
+,16702,44775,37463,3607,1481
+,46734,18339,7935,3016,30341
+,8126,45707,398,5022,13607
-,6079,0,0,0,0
+,14992,30974,36258,29181,38712
+,39326,13679,37359,37616,29968
+,21557,23498,9880,13807,5400
+,38358,6868,36703,43979,11167
+,21512,21097,22825,5141,35326
-,8966,0,0,0,0
+,1938,44769,23064,38712,46690
+,15785,6547,48530,31761,962
+,44742,2538,41762,47911,33391
-,4468,0,0,0,0
-,14071,0,0,0,0
-,5550,0,0,0,0
+,32531,20271,4618,14135,44502
+,27481,33512,33182,9244,28278
+,34257,22056,29806,16218,17008
+,43598,44543,41669,31878,6258
-,9875,0,0,0,0
+,3966,26472,39820,18733,40327
+,7180,1954,13982,20106,18456
+,13202,27985,36045,12462,19438
-,4887,0,0,0,0
-,10642,0,0,0,0
+,17035,29412,38758,43969,39196
+,32783,37790,9721,42296,17609
-,13976,0,0,0,0
+,41383,43767,23215,46599,8983
+,39692,43809,10278,25727,43607
+,2203,4922,38903,6565,35940
+,2333,34718,46617,14034,30801
-,13779,0,0,0,0
-,12755,0,0,0,0
+,35658,39125,18798,15732,33536
-,6874,0,0,0,0
-,11214,0,0,0,0
+,14913,42320,44366,1765,25849
+,45610,32675,19466,30100,25029
+,37921,19168,45092,30661,27368
+,48466,13289,43720,41705,41957
-,13732,0,0,0,0
-,18318,0,0,0,0
-,6080,0,0,0,0
-,18255,0,0,0,0
+,46022,35615,41692,31270,11142
-,12478,0,0,0,0
+,31254,33262,4402,39336,9628
-,2141,0,0,0,0
+,20738,36569,45704,25449,37105
+,28509,23809,17997,30965,4100
+,19098,4723,5465,12764,43085
+,5553,6126,33698,28722,44247
+,38996,13508,30949,37893,3064
+,8264,34015,49715,12125,20461
-,11606,0,0,0,0
-,11174,0,0,0,0
-,1765,0,0,0,0
+,22187,24136,22247,3961,44184
+,8284,33465,39547,1110,46169
+,25592,30854,37858,37724,13459
+,37641,7032,34592,49852,30012
-,18649,0,0,0,0
+,48022,11438,15334,2233,1569
-,3889,0,0,0,0
+,35451,33628,25895,34965,36101
+,8706,26530,45756,34060,27625
+,5967,18078,30818,5795,11589
-,6859,0,0,0,0
-,2798,0,0,0,0
-,1892,0,0,0,0
-,9406,0,0,0,0
-,14584,0,0,0,0
+,46502,49277,47554,32491,43688
+,15963,11106,38307,34261,20764
+,2104,13060,16080,30483,49169
+,26438,17313,40904,27610,25342
+,19745,15223,10223,41001,36933
+,9347,31952,5980,12342,23551
+,42707,8585,47588,42940,3268
-,10439,0,0,0,0
+,1987,15276,24750,5188,18242
-,16082,0,0,0,0
-,13891,0,0,0,0
+,17507,34823,25589,43553,13494
+,45396,42470,45873,12036,49150
+,24007,3733,2681,16367,18583
+,42199,4859,6049,7011,45545
+,30602,21926,30375,27177,10657
+,29084,20555,6309,25658,12164
+,188,36395,10767,16671,20559
+,22906,21160,25656,11049,25373
+,35727,22279,48864,10298,22347
+,14477,14640,35468,24236,8546
+,32792,40904,11147,5259,26492
+,40345,15693,24735,47354,1519
-,1309,0,0,0,0
+,38324,39301,12143,33799,43640
-,13403,0,0,0,0
+,19240,49529,586,47302,26470
+,23206,2545,30449,41592,12972
+,3879,4907,15031,12911,41680
+,33111,42769,15206,23521,17530
+,20894,34088,38352,22729,40348
+,30027,1652,39150,14954,8291
+,28337,4379,25188,18980,40007
+,33145,21392,36718,8034,27439
-,1346,0,0,0,0
-,1197,0,0,0,0
+,27690,5403,32271,23438,38323
+,49316,45872,32747,12499,26352
+,48407,43698,36408,31762,23907
-,11786,0,0,0,0
+,47161,28121,11940,48011,34853
+,24004,2625,40172,48591,42959
-,13877,0,0,0,0
+,17403,39485,47569,43663,18913
+,5308,45462,28578,23638,26439
-,1578,0,0,0,0
+,11435,25811,20700,33318,37288
+,17208,37224,16809,19485,16409
+,25159,31635,38926,41888,23562
+,38057,48744,32010,14363,30783
+,31934,36234,33960,1953,46302
+,13101,12307,49940,46089,29242
+,14336,10295,4071,5345,2423
-,8433,0,0,0,0
-,18923,0,0,0,0
-,16100,0,0,0,0
-,18033,0,0,0,0
+,39977,28548,5718,44163,29728
-,16105,0,0,0,0
-,1157,0,0,0,0
+,49791,19082,36006,35504,32249
+,18565,8100,22372,29504,7981
-,19469,0,0,0,0
+,43142,37968,31819,20133,19224
+,26463,14901,26012,15698,46457
+,9447,41626,26860,14242,36553
+,33554,25022,42327,5193,2705
+,31619,3502,28892,40016,42528
+,6353,26013,42644,27738,21708
+,42140,167,5131,6458,48579
+,10356,16406,16640,12747,27377
+,47724,45520,48506,30339,33238
+,44699,47416,44288,16414,20785
-,14224,0,0,0,0
+,10469,7512,34961,45871,18011
+,2680,25149,12833,31744,33959
+,20534,3366,26245,21566,24933
+,43236,7308,10147,3430,37932
-,18464,0,0,0,0
+,28152,32721,36837,28062,25133
-,17199,0,0,0,0
-,18664,0,0,0,0
-,6663,0,0,0,0
-,7538,0,0,0,0
+,2770,39004,3186,22044,13292
+,4515,37271,6892,40366,22546
-,18592,0,0,0,0
+,5620,15888,11886,9855,49476
-,14680,0,0,0,0
+,31953,48191,40203,38095,10636
-,10935,0,0,0,0
+,37448,20178,20900,31067,18257
+,11984,24598,29229,1147,5093
+,23902,33599,44476,23166,3984
-,4065,0,0,0,0
-,11354,0,0,0,0
+,16242,28471,38854,231,395
+,31702,9605,14335,28484,48377
+,24457,48442,40027,38275,7949
-,8662,0,0,0,0
-,3521,0,0,0,0
+,32848,30950,48851,46574,31218
+,16969,10584,46817,40324,5045
-,15575,0,0,0,0
-,16748,0,0,0,0
+,40291,15190,20315,16019,4102
-,4558,0,0,0,0
-,13212,0,0,0,0
-,220,0,0,0,0
-,15521,0,0,0,0
+,39489,4110,23007,36873,23762
+,36178,29554,11647,35183,27417
-,14420,0,0,0,0
-,581,0,0,0,0
+,3014,14960,8435,14827,16882
+,7308,28906,42012,22324,25611
+,43890,14225,33092,19257,9159
+,43448,25329,49489,44868,24117
-,16486,0,0,0,0
+,17406,11289,43167,3485,38742
+,1919,17106,27443,41864,46631
+,557,15341,31498,33154,46804
-,10126,0,0,0,0
-,12555,0,0,0,0
+,20452,4344,4245,41171,5126
+,35498,917,30656,14042,875
+,38356,2446,13241,46980,41139
+,34187,14603,47256,19130,10478
-,12896,0,0,0,0
+,28947,48805,47704,15439,1669
+,44361,25664,31986,41710,30126
+,15376,9937,7050,45001,49908
-,11461,0,0,0,0
-,12311,0,0,0,0
+,33535,21392,48795,20327,19550
-,12470,0,0,0,0
+,11962,26595,12248,31790,12139
+,18090,48056,27904,16346,29439
-,12522,0,0,0,0
+,12174,4503,20299,25497,49406
+,22457,13725,40318,48289,27753
+,30829,25562,22929,4833,14697
-,1649,0,0,0,0
+,36463,6335,31644,8686,305
-,15652,0,0,0,0
+,46439,36684,13998,46518,25943
+,1394,30527,19671,38718,34912
+,33746,8819,50,26168,48221
+,23204,14982,32138,36935,29129
+,39298,5659,49888,4392,3659
+,12287,14049,49550,40884,40593
-,3752,0,0,0,0
+,49031,48607,5623,15535,47770
+,48490,40682,17626,6986,19195
+,4891,21544,4054,27324,3745
+,46359,5711,21470,27707,34280
-,5567,0,0,0,0
-,296,0,0,0,0
+,34668,24526,6857,9973,44544
+,45295,30521,27314,7379,25896
+,7376,30044,7352,23060,32694
+,6597,20816,33125,27812,16428
-,8447,0,0,0,0
+,36179,27085,8506,38121,35644
+,12564,8618,48376,12032,16505
+,6641,23299,21369,40308,45244
-,2877,0,0,0,0
-,17166,0,0,0,0
+,35054,12425,45888,44242,757
+,44237,29315,44274,37053,768
+,16950,325,48260,23216,41783
+,11369,28333,5756,43799,5038
+,16128,43454,1176,33867,36974
+,879,19453,10947,1359,49877
+,36111,28746,4301,18681,47309
+,3811,5575,46412,1745,30737
+,21923,3232,44117,14018,46022
+,27612,13684,46116,13283,29773
-,9290,0,0,0,0
+,13275,48993,2525,28749,27628
+,25703,8966,34290,31838,40069
-,12198,0,0,0,0
+,11805,10498,10571,33887,36569
+,38149,18126,33318,23193,28913
+,21208,35288,39690,13228,40840
+,48338,10251,41664,40979,38149
-,16331,0,0,0,0
-,9659,0,0,0,0
+,45708,25164,22396,11313,40679
+,43395,26553,12065,26100,23321
+,59,44230,390,34306,35631
+,41080,28820,36463,17716,35125
+,21250,45816,27744,20668,8278
+,26621,20648,18808,21788,26635
+,32107,38759,9936,31923,31787
-,14711,0,0,0,0
-,7787,0,0,0,0
+,8245,13867,6524,3909,13794
+,27037,47263,29769,28851,47228
+,29816,48237,6613,30601,44091
+,20919,29669,4802,44189,36882
+,49771,22258,45830,13242,5698
+,10481,35977,32536,433,18368
-,18435,0,0,0,0
+,34041,45253,6895,5087,45152
+,46202,25339,18192,37267,6430
-,4616,0,0,0,0
-,12490,0,0,0,0
+,26231,28,10203,8886,21330
+,17412,15657,49579,11244,27688
+,40383,22914,32451,18159,34534
+,18568,37829,43351,8576,18825
