OP,A1,A2,A3,A4,A5
+,17214,7602,7329,7040,19942
+,13354,4637,6073,5661,966
+,924,8957,13467,13899,12285
+,14839,3442,1803,4396,8033
+,13015,13074,17533,3716,8120
+,15195,1787,17171,6849,1854
+,12577,9904,9059,12254,19707
+,12720,8766,966,18490,13521
+,1753,6061,13910,2161,1259
+,3363,1867,12703,13256,9197
+,12848,4607,18266,18518,5500
+,9418,9559,15949,7350,18752
+,385,10152,8155,8697,9627
+,13143,17557,11912,3418,15010
+,9837,7314,16405,12981,15220
+,1428,5506,6783,3812,12872
+,18124,13108,11762,971,3168
+,7043,19739,9778,19575,1716
+,8573,7988,4402,2509,1289
+,8558,11956,17111,5092,10946
+,12044,3469,6882,99,5551
+,381,16847,3772,14407,10102
+,10331,16072,1419,3730,8811
+,17361,4569,15167,969,10909
+,8389,6870,17186,15797,17364
+,14036,17523,5403,1023,1634
+,11841,6496,19390,9746,15422
+,9906,3641,9379,12213,17056
+,8639,5352,13313,11217,2756
+,5257,8602,2435,18918,7606
+,8208,6258,6839,10315,5499
+,4683,10639,11034,16113,17690
+,922,15483,8621,9957,1603
+,18026,3123,3608,6001,12388
+,13880,18932,1820,8819,18576
+,6605,6093,510,3714,14699
+,15186,2511,7679,4005,18355
+,237,2192,15025,4594,17198
+,9614,13477,11652,16904,1394
+,8518,19461,15094,1512,14688
+,5804,981,17564,15609,4799
+,13762,14178,14998,18469,11526
+,17987,17400,11980,17039,14951
+,11106,2021,1865,12808,5970
+,1431,11917,2627,19627,15393
+,9242,7456,4674,12609,13465
+,16755,5787,9444,14183,7473
+,1810,15985,17118,4202,5308
+,10338,2882,1329,15996,269
+,10294,9443,17835,19502,10705
+,15891,14978,7452,8182,3900
+,4012,8768,7307,6726,19862
+,5489,7598,8038,13721,10705
+,17337,17060,33,13637,16940
+,2146,431,12885,8462,8428
+,6939,13535,15198,739,16279
+,15635,360,17603,14688,16680
+,7525,6925,17407,13486,9403
+,18096,2003,5403,14124,15918
+,3320,1749,8575,6881,10810
+,10121,12898,15204,1492,11746
+,10049,2472,13971,13171,3729
+,10823,6747,534,14100,8458
+,18131,4396,6999,19772,6300
+,17719,6935,16657,4175,13581
+,14661,17445,11243,18897,8950
+,19955,9490,15700,12114,8589
+,10281,10582,5746,7959,10686
+,18848,745,10788,4083,8518
+,2821,14402,12740,5160,15261
+,10207,14894,4460,3053,17868
+,14571,6567,1771,12235,7981
+,12178,7862,1620,1929,10564
+,10520,938,2639,15150,14666
+,17573,6394,7003,3392,16497
+,14838,11458,4341,19744,491
+,5948,644,11440,470,1340
+,16502,6496,311,19997,15802
+,12574,584,18701,17993,10236
+,8354,6458,13465,2269,15457
+,234,10073,2754,16760,8354
+,4252,14301,7499,6168,14281
+,9528,19254,10243,4173,13559
+,10022,19653,18910,7989,9070
+,11436,2854,18176,16334,1790
+,7927,14694,9998,4740,12708
+,17400,10672,1988,12314,3339
+,16735,18039,15207,8894,14803
+,4924,1636,12379,19181,5578
+,18985,15333,19867,19122,4498
+,19803,7330,16972,11246,2465
+,11386,1969,19598,7479,19319
+,3623,5081,11889,4883,18301
+,8478,17502,15204,2790,13657
+,11880,5289,3731,2096,3223
+,1888,12543,8286,19730,14518
+,6646,12742,10709,11143,16635
+,11888,18489,8168,14167,11413
+,18544,17306,9104,6656,12299
+,2058,4396,5593,8335,19860
+,18940,19008,4310,8285,488
+,5812,5282,1508,6027,2684
+,5653,8334,5995,1386,13359
+,911,13427,508,4005,12664
+,14790,5565,2906,8474,17725
+,283,2339,1046,13645,2874
+,5700,7689,5072,7901,12244
+,12173,16280,18069,5954,9709
+,10377,13232,5872,2932,13765
+,11316,2153,8517,18937,10661
+,1136,3542,4848,12117,4214
+,16673,19150,8418,798,9794
+,8123,14521,12819,8010,17924
+,13622,14587,6841,10769,16204
+,11322,17824,1856,8135,3871
+,1563,8008,1333,37,1085
+,15745,12220,339,16776,17472
+,7153,14273,10347,13435,8227
+,11022,6328,9134,7376,18659
+,2547,7363,17189,19931,2374
+,6595,3415,4892,7340,121
+,246,10893,1051,14527,18831
+,616,4399,10976,8144,11432
+,2917,2664,15368,6055,56
+,8914,16004,1726,3276,1280
+,13333,18578,6341,8090,2415
+,9459,102,4740,3884,15023
+,13833,13981,7486,13632,12362
+,1685,17364,14224,8827,14387
+,3981,16266,285,2278,10233
+,11657,16007,5612,7955,13606
+,14915,538,5632,15836,11602
+,12121,2830,19955,7653,1754
+,15377,7680,5959,14178,7443
+,16953,3209,15026,18746,13059
+,8617,16428,16082,8839,3566
+,15691,8162,17301,8456,14497
+,4133,18360,2449,297,6734
+,10011,2720,15893,8075,18616
+,14416,2239,3558,16205,13095
+,146,11172,13869,2717,775
+,8760,13215,16842,13750,10898
+,7359,2020,8646,13391,6766
+,6888,7246,777,18149,2232
+,12727,3936,15608,8313,12060
+,2548,6754,2468,11023,19805
+,7414,10704,303,255,5810
+,11647,17360,13881,19890,4088
+,1255,17187,2320,4601,4617
+,8538,13454,11220,8133,5087
+,4051,13773,19894,6455,1899
+,5187,16859,2105,6633,5761
+,17305,18160,13309,12174,12323
+,9809,8969,1646,16841,17638
+,11671,3712,14565,7222,10195
+,5318,3249,12438,10006,8034
+,8490,7065,740,10747,1831
+,10493,11122,18097,4795,4790
+,7555,17279,18079,10141,7256
+,12972,778,8882,12574,2747
+,11840,6188,9894,8455,4989
+,1307,15911,1781,5409,8008
+,17767,4162,13772,13292,9082
+,11812,3247,9803,8388,14308
+,16893,18325,181,1666,13109
+,6793,19202,9356,10420,11093
+,2728,9002,3395,12565,16200
+,17287,1273,17711,3864,6713
+,16730,16481,9734,6622,12522
+,14689,4931,19678,12420,14086
+,11175,13097,14069,11407,17924
+,14226,596,16684,8,11971
+,9381,11425,13631,3951,17728
+,9787,6431,7297,18761,5250
+,9881,3632,6447,519,6341
+,17502,10640,13271,16803,18970
+,13847,9337,16546,11597,12192
+,19791,10128,19068,16432,10847
+,16526,19301,17738,10175,4606
+,491,7532,2966,7954,9180
+,17056,6993,5182,15932,12707
+,19226,4424,9647,19446,7118
+,18638,6522,14451,11229,19452
+,9215,2700,15630,7750,2966
+,15302,12162,18795,14478,11359
+,3356,8149,4080,14151,19844
+,7415,4821,2081,6111,2016
+,16212,15629,10319,7953,16771
+,17816,1960,11587,965,17984
+,19611,8806,16288,14378,1153
+,8034,4041,18083,14713,19751
+,2374,10169,987,16345,4641
+,4632,6280,12067,1166,14092
+,12857,7096,18061,13341,18456
+,9588,6232,11625,7794,15878
+,5611,4871,7302,16709,10245
+,16867,6098,3786,14827,4542
+,16321,18997,5306,15360,13043
+,1730,2842,2457,16122,7696
+,10353,18774,15771,11699,16612
+,1189,8064,19347,7306,12123
+,9721,2612,12569,9427,15732
+,7120,266,4565,14463,16562
+,12342,6291,1272,13418,11839
+,16810,2453,1222,17989,7389
+,13723,8249,18599,5426,16125
+,16500,19265,1662,3688,4315
+,6470,14024,9542,11055,17614
+,13528,13815,15446,11149,9259
+,18577,19356,9742,1322,17191
+,14958,5451,9526,4120,6693
+,8846,3471,16506,18532,15900
+,2184,15515,18146,15517,737
+,14595,2134,6628,13338,9925
+,2302,17923,2810,3421,6584
+,7961,13547,7162,3843,12085
+,4287,10216,6638,9726,12728
+,2555,8844,15575,5225,12305
+,12047,13552,18799,5986,12746
+,3846,8036,5133,1492,14527
+,6413,8463,6060,1804,18533
+,14281,17309,11325,19922,8336
+,9811,13448,1074,10993,9823
+,5721,18023,6048,3447,3613
+,3909,10621,2505,16531,8185
+,2505,12129,17479,1033,15282
+,6408,8366,13817,6886,13498
+,11122,18539,7662,5324,4702
+,9646,704,9626,221,13465
+,5032,2529,2606,10677,3199
+,307,5636,16907,8747,2308
+,119,6042,19779,3358,7813
+,6585,5438,17027,3816,3043
+,10495,13893,17336,16251,2094
+,15188,14891,14111,15279,3416
+,814,18111,8791,577,11710
+,15572,15963,13311,17967,15616
+,310,18000,4196,19184,13940
+,2149,5664,6716,7431,1514
+,12763,3642,8446,19637,10557
+,12502,7096,5671,1672,11487
+,7557,4472,7601,15511,4800
+,9527,5395,11580,4103,13466
+,2365,13741,3418,1215,15141
+,5844,19409,8429,13969,7516
+,8702,7837,462,15914,7326
+,2357,6365,2797,15563,14977
+,10572,5310,12889,4745,11578
+,15988,6749,10342,6570,16565
+,19478,15580,4147,11811,17360
+,17863,19492,18322,13343,520
+,6201,17127,3414,10124,7508
+,2839,18119,18111,4729,8905
+,16632,11183,5812,18795,1136
+,8443,6062,13872,19395,816
+,15134,82,10890,5512,2114
+,6637,11318,4888,3758,12663
+,10109,17238,5859,2711,6817
+,14746,19861,13129,16835,14549
+,8563,1087,14514,10770,17472
+,17712,19850,9184,3439,15620
+,8150,12235,14804,14389,15019
+,15099,1956,2257,12650,9018
+,13432,10454,13664,9974,1346
+,12621,15875,5241,655,3279
+,2998,9292,19344,18648,14628
+,126,4494,3968,14135,5308
+,16260,6086,10939,17148,14337
+,19174,2776,17401,13155,8219
+,1660,1707,16903,18444,4889
+,6357,12574,8907,12734,8169
+,19309,19677,2008,16414,10155
+,3696,12753,1854,5630,19129
+,5152,4066,2282,10847,10416
+,6933,12662,10323,8460,19660
+,1220,4415,17850,934,16344
+,14910,11690,5107,11267,14564
+,16008,19411,1897,13185,6846
+,2397,2351,4386,9873,19709
+,8596,8602,6716,516,17089
+,6022,621,9235,13444,3574
+,11830,556,18308,17405,8887
+,19432,17077,11625,9125,16801
+,9012,11293,5649,9358,17602
+,5452,1082,12296,15309,11227
+,12467,11497,14046,16265,15168
+,16726,144,12446,11824,1220
+,921,4091,14918,11450,5074
+,3694,18820,9696,19313,3137
+,5600,4361,5048,5070,4629
+,9707,6255,7159,3965,1387
+,2046,2908,4896,1553,18031
+,11847,7269,6126,14913,11931
+,11805,1800,12570,6945,16873
+,426,3601,9267,4812,17730
+,11572,2943,7834,17653,15158
+,13925,13307,15808,15020,8467
+,10397,9814,11697,16256,11516
+,19893,7575,18162,4851,7979
+,18849,13874,17037,264,18869
+,1385,818,215,665,9192
+,154,15759,7962,19755,13277
+,16236,55,6347,7899,384
+,3803,15110,11528,5189,3052
+,16524,9499,6216,13191,7639
+,18041,8602,8111,8838,17128
+,1235,13266,1546,3200,9171
+,14533,3753,16213,19003,11268
+,11325,15138,18043,17045,7105
+,2123,5657,2666,10661,2106
+,15158,15236,19137,18677,18962
+,16132,8616,7688,4676,15213
+,287,2429,10007,18418,11871
+,15561,5045,10717,4107,14876
+,15317,18816,4828,18738,18638
+,7353,15308,7423,13835,6823
+,18114,5827,14469,4994,19666
+,19762,18042,14744,14768,13102
+,16129,9989,4653,9343,283
+,636,1362,9192,715,3381
+,10105,12805,9708,12318,12934
+,15539,2565,15761,7191,840
+,17683,4570,15325,17015,6650
+,11555,7951,8562,6643,849
+,17802,19950,9565,10974,5655
+,4668,3688,1748,9611,10723
+,11081,2310,8129,2108,517
+,7647,3775,8248,8783,8292
+,13255,997,3113,15746,18874
+,6988,2231,7552,15265,12269
+,5984,351,6010,3361,2945
+,9956,17155,91,3243,14942
+,19724,7745,10213,2998,16704
+,19623,15797,19169,17873,4545
+,18285,10079,14742,8363,3434
+,343,1518,2444,12299,4761
+,8560,11297,11697,30,19477
+,14464,8549,12851,1876,7345
+,3006,8534,474,1761,16581
+,17341,15342,7719,11247,13504
+,14832,13766,5310,8171,6611
+,11042,10958,11100,12262,5468
+,19665,12669,2223,8743,14142
+,14061,13654,7655,2994,13372
+,15965,3789,18724,4066,249
+,1804,8257,11210,19873,11084
+,11973,1312,12233,6576,8545
+,14627,4704,4372,11596,5732
+,16025,2889,16017,9758,15330
+,18183,150,366,9089,12925
+,461,3356,17937,5624,7310
+,2964,17379,257,3236,11010
+,13435,13637,975,16816,4226
+,9030,4571,8431,2636,5894
+,7750,14419,7501,7652,7209
+,1091,19881,9767,3690,12880
+,17674,4965,12061,1318,12124
+,1700,3744,9768,7786,6612
+,16717,4607,19405,14181,18890
+,5104,12105,17942,12227,13865
+,11320,15186,4276,7110,12101
+,14997,15647,4443,15261,1113
+,16221,5321,6612,16043,6631
+,17288,3547,11419,843,14194
+,6922,16361,16392,15117,6577
+,4072,17422,4224,12658,17069
+,4645,4152,8326,7092,9416
+,4900,3747,9393,5600,9078
+,15835,7256,16899,8959,1577
+,8742,11722,2036,10923,4789
+,3854,11447,17342,8686,18033
+,4080,15828,2128,14824,1715
+,4469,17578,8348,3149,5396
+,17924,8629,14234,8626,459
+,18172,11090,16729,6247,13703
+,15326,13858,15739,2781,9733
+,11633,16901,3202,15842,1972
+,18520,10671,6090,19340,17629
+,7850,15917,8412,11483,15842
+,16055,17447,18851,13030,8805
+,6982,6297,13986,16374,18805
+,1269,7167,8358,14875,743
+,6904,18834,6515,136,12045
+,19115,3828,7192,4653,10643
+,4484,14549,14222,3401,9474
+,19010,14678,8125,9230,17355
+,6396,8872,16220,14874,8270
+,1275,374,13052,17,7141
+,5207,10297,3590,4694,17907
+,3325,5961,5596,17031,3932
+,2424,14950,11062,5276,2618
+,18130,5786,3974,10598,12178
+,9976,17398,8881,19631,19128
+,15519,19786,7142,14123,14538
+,6492,12879,2523,19926,2184
+,12650,15781,18600,18612,9601
+,1427,1814,16014,16820,16670
+,15126,2220,19612,12566,7716
+,10129,19531,3383,10861,8902
+,3424,6167,12192,9956,12374
+,5829,1351,10490,11780,16843
+,9133,9659,6250,4586,11400
+,1340,10560,15143,4750,12010
+,19341,16095,9173,11661,10574
+,3678,4394,4247,7501,3024
+,18931,13104,4258,12631,7671
+,13618,4821,7334,13201,5026
+,18175,17699,11687,15719,313
+,19587,8289,12774,10951,3471
+,11207,6116,13136,15584,11999
+,19682,7648,2107,4190,446
+,7305,17174,7941,8799,7745
+,14016,18238,4251,1087,19638
+,14691,6534,12474,19418,12329
+,15063,9845,4316,1249,12780
+,14336,13400,19319,18778,6286
+,2377,2857,9716,8051,1742
+,19630,8377,7282,7189,9034
+,12545,15353,6034,6817,4481
+,2353,13715,881,18856,17250
+,659,15580,741,3893,3051
+,6516,5075,15713,9682,18369
+,11601,18261,15119,2850,16530
+,19398,11180,15881,15342,14720
+,18010,14629,14731,4850,10496
+,7922,4464,3785,5073,18573
+,17447,14852,1936,7929,19381
+,1557,9444,19138,11347,12876
+,9670,18444,15449,805,1902
+,15363,11711,13825,6603,17494
+,11878,8075,10676,944,3463
+,9142,18815,2960,18805,19655
+,6032,18359,4551,13089,16015
+,18083,18,12955,5122,1426
+,12773,9836,9149,8481,15914
+,19859,10101,1476,1310,8206
+,15791,2178,9520,2286,4625
+,19990,6288,15696,16933,7223
+,12939,8109,3986,11450,3461
+,16373,5696,2192,19149,7639
+,5360,12941,12969,8587,1163
+,9634,8199,3749,16760,12422
+,1606,9276,17299,4213,14316
+,12328,14659,11591,15129,18304
+,5229,841,7615,12710,5246
+,17841,8322,6456,14466,2711
+,11028,2165,499,15841,6823
+,5603,14521,3079,15343,15364
+,10556,7369,12177,14423,7673
+,11130,16698,4219,10884,6111
+,17588,13405,8011,12079,6589
+,7991,12818,7745,8242,8309
+,15638,15136,7412,4350,12417
+,7139,15927,1683,15700,13096
+,1943,8934,14575,10111,4731
+,17066,2255,13077,152,18479
+,6280,5886,6061,6796,13513
+,8658,3644,469,16993,1544
+,10989,840,18094,3163,8898
+,14030,10603,13788,5727,4175
+,471,843,10395,6540,17463
+,117,3410,8747,3329,16143
+,18403,138,15874,12827,7076
+,19911,16500,4757,11233,5987
+,3081,18087,16012,11823,2550
+,11634,5127,16020,19315,12036
+,9556,2455,2500,16263,11527
+,13776,15513,1075,11091,2173
+,11373,10571,5580,16297,6319
+,12245,5961,2119,13708,13660
+,2723,12709,14357,7077,12556
+,15655,323,4686,2510,876
+,5754,15527,19401,8749,18420
+,19389,1614,14403,13218,14359
+,16807,2783,17795,10994,8130
+,6893,1374,8991,18314,3004
+,7881,4481,14629,19137,2939
+,7053,811,3193,1704,14091
+,14900,19920,10985,11306,6637
+,12132,15227,17985,7906,18621
+,13993,6216,6262,8859,18920
+,13603,11642,7240,10013,18632
+,10754,281,10531,2270,8913
+,14184,14154,11948,10545,12072
+,11531,18824,19373,9376,6722
+,15684,17989,7171,9989,12788
+,12828,11558,9964,2351,8764
+,7307,19011,5296,14905,4069
+,7200,13387,11339,3631,1499
+,5825,16598,2853,6895,4253
+,6863,14214,15316,5019,413
+,12639,13864,14535,16829,18963
+,4349,2886,17340,10853,1248
+,9063,6251,6431,9404,13101
+,19642,814,16924,12455,4951
+,19633,11285,5116,19694,2800
+,8649,1389,6840,11558,9244
+,5442,6321,1632,782,19489
+,2760,2406,524,6833,11030
+,1015,9471,6860,19754,15514
+,5108,11518,4143,9594,15889
+,1345,2737,13064,352,7168
+,11085,3348,7425,11593,11316
+,3515,7275,12115,14884,14577
+,9464,2290,15083,12773,12111
+,8853,17546,15933,19420,12471
+,6251,13266,8676,14273,2523
+,14534,18859,2407,7657,11580
+,12856,17697,10340,3110,19318
+,1671,15283,16054,7369,15995
+,9844,15113,18501,3286,7586
+,8465,6671,19473,10019,3648
+,16031,5304,13077,18510,18376
+,11434,19882,17562,11119,11916
+,14112,10574,10346,12054,5401
+,11668,18471,12359,5402,18799
+,16565,16164,4813,9136,8688
+,12230,10137,8876,14341,2839
+,12806,5482,273,15503,17228
+,10453,6143,19600,4471,15108
+,11521,16996,11301,5480,8888
+,7216,7059,6993,929,7835
+,7768,4083,127,17750,15948
+,17540,17346,16244,5909,18577
+,14151,15319,16166,8263,18670
+,17923,15918,7267,8103,8677
+,6805,17024,9157,15970,11145
+,13195,1001,19943,11919,10927
+,1907,15740,12812,3187,3082
+,19453,7202,13750,9680,10459
+,4692,19071,15715,16872,1547
+,15603,14736,12885,17622,11393
+,9921,6416,12456,11910,5544
+,4152,2940,9735,12109,19710
+,11891,11924,19561,19179,201
+,14332,4698,19020,7161,12629
+,19056,13555,1568,19695,15000
+,5012,8225,4677,19185,12742
+,306,17943,10784,8617,7617
+,12797,10089,3542,481,6776
+,14956,2849,518,10637,19844
+,4286,669,16634,4427,760
+,1946,11033,13261,18398,12313
+,3535,14152,2611,17577,10658
+,3052,17266,17494,14977,5603
+,1384,16104,3608,1343,13548
+,6503,10715,18629,10038,19510
+,11887,6720,13043,11325,15794
+,19082,15720,10602,16368,17464
+,19112,2262,10708,7130,7296
+,5130,15482,11187,12953,3490
+,6658,12790,13297,5097,244
+,14166,1373,17893,16710,10642
+,15556,4951,18709,6107,5037
+,324,3612,3305,1373,17211
+,11788,16475,13499,14474,12144
+,2662,8911,7160,16256,18576
+,10893,17584,12234,16392,4072
+,16606,19937,16182,668,6819
+,5244,13254,2918,14773,5115
+,13225,8022,16229,2091,16554
+,19421,15809,19259,13503,14119
+,14572,14511,5383,12183,17749
+,3911,5458,10044,17671,16208
+,4864,7088,14004,9412,4564
+,8267,13441,9188,1645,15813
+,3980,15419,11052,16839,10510
+,5458,12007,16304,18199,9855
+,24,15499,1937,3497,12292
+,7701,16606,6885,3104,19749
+,4756,15462,7974,9871,17077
+,18289,11909,14918,4442,4743
+,3018,6381,1173,2775,6301
+,5450,2582,18659,9235,1702
+,5074,14909,5278,16035,10333
+,1194,16902,9688,17401,13001
+,9798,10240,5818,10302,16172
+,14510,9320,8351,15361,8034
+,477,15994,9293,568,16215
+,1641,13716,16515,812,8953
+,1377,17771,640,10446,16767
+,6780,4095,13910,18092,112
+,9156,2627,10625,5910,1001
+,6165,18959,1037,17442,19362
+,16753,5071,8940,1629,17083
+,653,8846,2757,17690,4165
+,18911,13852,16795,14476,16755
+,5469,5896,12098,516,12041
+,6702,12361,10589,14860,16482
+,6748,13421,6126,5743,11133
+,5806,9840,7218,14211,1276
+,4118,17990,12516,10537,16460
+,16577,1779,14006,10606,7766
+,14732,9714,6250,15122,17705
+,5556,14027,14591,8447,9611
+,7987,1256,5796,12803,842
+,6682,15645,3066,19029,12147
+,7357,3363,15573,3494,9742
+,4398,1013,16773,10763,1548
+,223,9648,5692,2194,1614
+,18056,17493,12094,128,4277
+,229,6488,16003,12804,16239
+,745,12755,8868,11137,10013
+,12109,2695,13764,7139,15047
+,12395,3255,8512,7203,5031
+,6668,17607,5077,7452,15573
+,9713,16286,12110,4879,10924
+,16413,18680,7224,19114,4812
+,18377,8437,3789,251,7623
