OP,A1,A2,A3,A4,A5
+,9894,8671,5048,4609,6254
+,7748,654,9015,7033,3544
+,9757,2218,5158,6362,2692
+,904,5391,6717,8,8303
+,1138,4363,699,8934,3055
+,3259,8929,5439,4908,2957
+,4210,3753,6158,8427,2238
+,555,2115,7475,4164,5893
+,6563,84,211,1233,518
+,5860,5488,8456,5843,300
+,1406,2949,2316,6462,2860
+,3963,7485,6950,273,4897
+,9709,6577,7351,1710,3868
+,7471,5623,8791,5871,4077
+,8151,9156,5979,5261,7219
+,8568,7163,9282,913,6365
+,6768,2183,1415,3661,3765
+,4103,8148,4447,3007,7389
+,500,4226,3743,7833,3654
+,5131,3219,9829,760,1563
+,1717,6148,4417,1799,325
+,988,7536,4236,5439,9836
+,9454,4396,5305,9172,8319
+,1264,5993,278,6984,6767
+,4297,1142,9275,9184,1972
+,8481,2807,5024,837,2611
+,4253,7251,5672,7327,9649
+,2013,5093,9819,1352,6588
+,7529,5901,6103,6157,4304
+,7831,1533,521,213,2589
+,9152,1246,1800,5883,507
+,499,8724,906,3383,8261
+,8923,3774,399,4419,9389
+,1620,5282,3140,8564,9774
+,4713,2815,2391,6882,6958
+,316,2615,7649,7321,4627
+,7594,1633,5445,3856,5224
+,6913,6708,3313,4376,6265
+,2360,9765,4048,9990,5377
+,869,3700,5933,960,5564
+,3220,389,7793,8459,7928
+,8425,7296,2858,1571,644
+,2395,9825,994,8891,9705
+,5742,4601,5141,5221,5386
+,8148,4259,6957,8789,751
+,6593,7102,3699,6834,7469
+,9252,9062,9454,4946,4039
+,5047,9577,888,4343,2682
+,6008,2510,1969,7278,1850
+,3412,4481,6998,503,2949
+,2434,4720,6866,5153,6792
+,6572,9602,1221,3855,5440
+,1840,5860,8112,6729,97
+,968,801,35,5025,1388
+,7255,940,7889,8773,9669
+,7660,6860,9525,4028,4422
+,7687,5593,6231,756,5846
+,445,7923,9754,3965,1998
+,3566,3121,4570,120,8184
+,8053,6200,4316,3402,3274
+,11,4528,2815,6210,6700
+,8836,1010,9193,8468,7519
+,2833,7532,4576,2794,3466
+,6480,303,2270,103,493
+,975,1342,1727,8339,2684
+,7803,2558,3198,4350,8212
+,8300,6077,1877,5203,2856
+,5603,332,6946,4935,2045
+,5562,3797,4890,1487,8630
+,5391,918,6110,1901,2696
+,7341,4657,5460,6653,7645
+,6127,7748,9797,3504,960
+,1311,9087,2483,4161,1626
+,4041,652,4436,3417,8827
+,2463,231,9703,6704,8065
+,9069,6244,6704,4939,1218
+,4106,4772,5598,1596,5616
+,9647,339,2196,8716,86
+,8911,5958,902,8928,79
+,2571,7624,7491,3164,6405
+,9101,2724,4793,1482,6229
+,6145,8105,3455,1533,3661
+,1312,9626,6858,8659,2237
+,4778,8977,2922,3785,6602
+,2185,8994,7169,4253,8484
+,3952,7745,5318,1648,6142
+,8292,8581,4977,4257,2558
+,4428,3185,2184,7275,1776
+,788,5696,562,1477,1325
+,4953,91,9736,6293,4962
+,9094,5047,2167,595,2709
+,1622,9804,8122,3809,6356
+,4949,2254,8656,4508,6696
+,1064,2041,4098,5551,336
+,2030,2263,6120,8710,1543
+,4240,3307,4972,563,5747
+,2019,28,8072,8545,6319
+,2507,1802,1208,5287,491
+,2924,3130,4432,5994,3313
+,5401,2122,3200,5470,1780
+,1562,2884,5137,9594,8751
+,9254,690,4092,9676,6292
+,2473,2660,3421,6774,6113
+,3642,641,6938,665,4156
+,4243,2819,6223,8697,9333
+,5857,1264,8739,7760,4102
+,3067,7976,4335,1543,8025
+,6712,9697,6619,6889,7418
+,9499,9891,7191,9287,2190
+,4469,3689,1596,8283,6132
+,6185,4949,9215,7424,1737
+,140,2628,9175,2898,2741
+,3288,5673,3993,2821,5561
+,4377,9023,3185,9843,751
+,6212,5486,49,642,3143
+,2237,8737,4193,5814,8170
+,32,2288,5120,675,6133
+,7503,2711,110,2108,8544
+,6031,1689,9473,5959,4487
+,7625,5158,584,3039,9802
+,9679,3496,4684,1954,6598
+,6294,4279,4375,2561,5699
+,7650,3322,5001,8933,581
+,8483,5484,719,4685,1693
+,5407,2068,4234,9343,9444
+,5360,5455,2364,9135,2828
+,3663,3218,6756,6142,8505
+,8952,6474,1268,196,9201
+,7767,2193,4157,8983,6524
+,2484,5574,6726,4395,1098
+,8605,7070,9010,2993,66
+,8979,4573,7021,7482,5759
+,3582,2022,7360,3208,9781
+,5630,6839,6290,7836,7392
+,2064,2086,7148,4263,8398
+,7029,3696,5094,2623,1114
+,6984,7680,5673,1834,8676
+,8145,6006,1137,6302,3965
+,1255,9620,228,9569,3550
+,3121,7009,6934,9906,1496
+,9549,4826,9231,8327,1262
+,9396,4315,788,5715,9160
+,4014,9294,2667,1484,8052
+,3874,4557,3422,9610,4041
+,7403,4152,6663,3827,3528
+,8491,4311,3417,3668,8217
+,3799,4855,5846,4135,1774
+,7422,4657,3586,5183,6444
+,8175,6187,1194,6055,4173
+,8729,6318,9306,4340,3957
+,8684,7254,2188,3332,6256
+,4998,6755,8347,5316,1134
+,7109,4319,8392,9463,5679
+,7100,4184,7530,5652,1383
+,4273,9911,1169,7807,7242
+,8079,9516,152,6377,6337
+,6389,7298,8572,3800,2123
+,7872,3210,6129,3741,3896
+,5811,6666,3242,3828,5735
+,3375,9162,8928,6977,9817
+,5135,2001,4630,4129,9712
+,6027,3537,5658,4901,1930
+,6853,903,5580,8691,4394
+,2059,3716,3805,6399,1273
+,1889,3464,5676,7760,2009
+,6438,4866,2597,2067,11
+,3433,4621,5184,8834,9351
+,733,5492,6610,6960,5871
+,594,7061,9014,9299,1075
+,1223,5966,6247,2104,6318
+,5878,5526,7382,6472,9408
+,211,86,9161,6342,2231
+,3653,4700,1694,2337,1671
+,2269,2945,2866,9510,5577
+,9374,5691,8972,9124,323
+,1096,4420,808,6967,2908
+,4565,3028,7363,6917,1267
+,8754,3254,3795,4957,2714
+,5002,7030,8659,2615,8697
+,9796,8295,1970,8386,3607
+,7783,7172,5728,3175,658
+,6753,8102,9934,6037,6070
+,4269,4618,884,3774,6371
+,3137,2430,5523,5288,7529
+,150,7249,3264,8467,2912
+,1849,2229,284,6462,2717
+,6016,7130,2624,6010,3220
+,1920,2370,7732,7514,3498
+,2682,2385,4799,7712,6804
+,1364,1760,5672,1719,7210
+,1467,8566,5282,8012,2531
+,8513,2314,7760,2060,1329
+,5478,3693,8878,8638,1599
+,9134,9353,4967,4301,4022
+,4706,1642,5367,9280,1323
+,4098,9983,9309,7108,4423
+,1834,4270,6742,4436,9015
+,813,5924,1003,443,9598
+,8957,5129,1753,2526,5487
+,9388,3804,6613,2513,8074
+,8704,164,5509,6681,8612
+,7357,7073,9990,9962,3114
+,5037,5027,2793,2806,4539
+,5838,1555,1215,4403,7047
+,615,839,3585,2523,5666
+,4454,5375,7974,4335,5440
+,7311,8387,9821,4809,837
+,8478,710,2943,1399,3429
+,9819,6669,177,1780,3741
+,3122,7095,7988,8779,7963
+,3495,6375,7280,8479,6558
+,2856,2843,477,8421,1388
+,4211,8710,4841,9220,6382
+,618,2015,2853,2429,3015
+,8166,8215,5061,7991,1500
+,5038,9735,940,9160,7435
+,8791,7545,4630,7740,9590
+,2534,7506,1430,899,5960
+,9442,2856,2094,8461,3261
+,2988,9301,3638,3755,4880
+,8442,5833,9783,7380,4791
+,2586,6923,9970,7945,6672
+,5241,773,1099,9998,2183
+,4149,6937,1269,3032,9709
+,7352,9296,9555,1955,8087
+,5224,8277,201,7103,1691
+,5446,4263,1357,7593,7314
+,4268,9937,3775,887,6123
+,1454,3295,9712,4217,3676
+,7830,1454,1565,4298,8112
+,4996,7050,7309,7363,180
+,2724,2586,9903,5651,6217
+,425,1850,709,8391,8875
+,8899,4245,1371,3124,9510
+,3830,6774,9169,446,3349
+,9711,5257,7392,940,3218
+,8847,6781,5537,9514,1409
+,1970,7823,3128,9573,9842
+,177,6668,1438,8406,6785
+,1098,9140,1296,278,9229
+,2407,999,7116,7516,8430
+,2820,6983,4567,141,1476
+,3527,4258,2214,7090,3513
+,1636,4481,9235,5157,3325
+,6453,2066,7496,9859,4297
+,6451,5923,4738,2287,4529
+,126,5522,2700,6782,1301
+,5595,5084,9564,1353,2048
+,9024,6749,4839,1358,1270
+,8634,2384,8158,5912,9477
+,3533,8484,5680,2758,3646
+,5976,6777,9565,6142,6228
+,4776,6367,3370,238,2837
+,2182,9019,1611,1194,6381
+,2151,720,7424,747,1765
+,7726,3483,6027,3211,4260
+,8161,7983,127,4664,906
+,782,8219,387,7445,715
+,5815,9599,723,9459,7440
+,8613,2637,988,7171,9153
+,4380,8707,9340,8997,7074
+,3559,3465,9709,3612,4299
+,6761,4942,3587,863,5066
+,3340,620,4344,5708,4250
+,9449,3402,927,9240,9650
+,8812,168,5494,9380,510
+,5273,8319,1206,1823,8570
+,548,8722,2027,7065,2896
+,1188,1366,4046,386,3826
+,4292,5813,5659,2606,4947
+,8895,4280,7337,1183,2376
+,1880,9557,3688,6992,8560
+,6011,9472,7325,310,8886
+,6072,653,1218,7484,5436
+,8398,301,8478,7385,6727
+,6573,9531,5822,9911,4881
+,9853,564,1026,7754,3996
+,8173,230,9543,5715,8538
+,1728,1131,4241,667,7209
+,9239,6028,8455,1970,1594
+,434,9528,160,6625,1192
+,5297,6179,1823,6448,4771
+,8160,7860,9055,199,892
+,9491,2456,7172,2115,3546
+,1838,5728,4525,9747,70
+,2870,8529,7606,8071,9318
+,8363,4781,8118,7570,4366
+,2782,9104,715,4932,7068
+,8494,652,2517,1234,1100
+,9919,719,6976,5560,2362
+,8994,5325,8821,7457,1923
+,8509,7641,9355,2688,8681
+,982,1740,7186,6465,7382
+,4547,362,9812,1411,7202
+,7076,844,9858,7767,3925
+,1685,7717,2874,1869,7617
+,1939,1008,1902,4551,1308
+,6765,7719,1447,6567,7926
+,4200,7236,6674,4173,9870
+,9019,3099,6758,7448,5205
+,7799,9314,3249,6919,6200
+,9537,4873,2308,124,4090
+,4455,6752,2989,6921,8510
+,420,7231,8482,359,3444
+,9165,853,6971,1576,8358
+,4705,4780,5527,4339,2473
+,3971,8121,3549,2153,3847
+,4039,5344,7585,5776,4163
+,1745,3822,3617,6022,7337
+,4982,498,8534,120,418
+,1726,8494,8784,8044,2992
+,8743,5102,9994,5026,9575
+,6350,6584,6184,8150,1258
+,5371,8517,4409,2422,9740
+,4540,4681,7542,2125,7912
+,5668,1484,3166,2957,5868
+,7026,8134,4322,2849,3942
+,9411,8987,232,1287,6381
+,6637,7647,3799,5305,5120
+,4972,2728,8744,3711,8674
+,8903,2684,1300,312,2345
+,763,9260,8842,1260,4457
+,1614,2842,2561,9489,3186
+,3445,2950,232,7659,305
+,4186,7901,4366,8813,5456
+,6168,506,6047,5771,1722
+,4722,4609,2966,864,9327
+,1701,3356,8936,7851,8315
+,660,1916,34,7786,3859
+,9603,4991,2929,3522,2233
+,1602,4228,9461,7594,8946
+,3335,5528,416,9802,1856
+,1662,4903,9086,4415,6698
+,3573,4899,9628,3460,510
+,3678,3494,1598,3612,9396
+,8316,3687,7706,9522,5421
+,642,3397,2716,953,5715
+,6954,4282,6857,1183,9495
+,2654,4045,3406,3107,194
+,1897,6758,767,7455,7300
+,5962,1751,2180,3101,9696
+,9408,7445,390,1208,1325
+,1104,2349,9469,6179,2295
+,5457,3680,3355,135,2984
+,8304,6171,3790,64,6010
+,5388,475,8752,1142,2466
+,6070,1883,4492,3382,9428
+,5106,2239,9207,232,8985
+,961,2427,6829,2464,4386
+,7306,4544,6505,573,255
+,1756,7094,1748,4121,4366
+,8968,3972,9276,6736,8133
+,433,2801,9505,618,3083
+,2311,1294,4051,9456,4282
+,7137,6133,2541,9368,7652
+,2939,9725,9273,4656,2917
+,2255,7212,5114,3494,7993
+,3114,2376,6660,2216,2535
+,6481,2560,9171,6653,2499
+,3272,3269,7939,4320,8766
+,6439,6099,3362,2765,1761
+,4681,8519,3189,8273,1636
+,3711,3987,2585,7134,4993
+,8543,5890,9502,9321,9459
+,6679,4812,2111,10000,5986
+,3406,7372,6661,3619,2702
+,8825,7709,5947,9186,4157
+,7704,997,5089,6217,8888
+,6310,7202,6318,4524,5817
+,5983,7060,8027,3445,4004
+,7584,1708,5895,9650,5199
+,7108,5336,5316,8785,1119
+,8086,3852,8383,5541,1681
+,4412,9505,7288,9833,6532
+,1106,1329,1519,8499,8752
+,4489,3112,8780,8115,6309
+,7028,3586,6849,6464,7887
+,1585,1748,4097,1025,7584
+,2214,6396,5926,9828,8201
+,3734,2133,1422,5897,515
+,8844,9611,1363,6393,3230
+,8888,1811,8576,812,2648
+,8447,4470,4629,9226,7815
+,8838,4886,2697,7236,41
+,6703,911,4517,5771,6343
+,6123,1862,7386,2471,4412
+,9301,7546,3730,2477,221
+,7782,9798,649,7257,1752
+,9070,3608,946,4530,2460
+,7642,7013,7911,2310,1994
+,5702,5384,4087,1864,3259
+,2937,8518,8202,277,1019
+,5499,6915,451,8739,9372
+,560,5800,2497,6631,9572
+,8159,7722,8907,3563,4646
+,7208,510,2724,1137,7800
+,7544,1916,3780,1426,1506
+,1360,8085,3712,1973,385
+,3373,1099,2459,4,7873
+,8654,9146,4455,7650,6318
+,5096,4165,8215,6565,7326
+,2140,6011,4026,5785,8516
+,1468,9621,8571,1144,6462
+,5170,8577,9335,762,1939
+,1587,124,5277,3580,6711
+,2089,9131,1375,9,919
+,1967,9866,7644,5800,7997
+,7644,4464,9663,9467,5333
+,5428,4987,3459,8060,728
+,9000,8050,4165,5860,2871
+,1561,1110,3112,3463,8421
+,2447,7540,5436,4261,2118
+,3791,5154,8197,3499,4966
+,2746,1618,3960,1132,3680
+,604,8962,5879,8798,4769
+,9031,4675,8547,6477,2315
+,5253,6196,17,661,9167
+,6478,9369,5253,5600,8053
+,2422,6064,4878,7864,4438
+,5856,2562,2340,278,6098
+,4770,6201,1121,5015,8049
+,6482,5338,5281,8438,215
+,4693,2496,2547,1959,7193
+,4484,2624,886,2980,4922
+,6945,1654,710,1641,6054
+,7629,5643,1182,8637,124
+,5041,145,4551,8702,2876
+,5518,7737,4854,699,5054
+,2317,8970,3195,6597,2028
+,4113,2830,6379,7454,2435
+,3568,3211,6456,2553,4457
+,9335,3722,8525,6572,9772
+,6728,9903,348,9003,2383
+,7462,5244,347,108,871
+,8387,7666,3926,5774,9313
+,8768,1805,9710,4077,8761
+,4274,7432,4511,5620,8561
+,6656,6893,8339,6711,1389
+,7994,7316,5326,4276,3494
+,9174,4369,1059,2011,4298
+,1723,5927,8729,8266,6229
+,9047,1421,9444,6033,1180
+,9631,9581,7062,5300,2348
+,6479,7609,3806,4328,1719
+,405,2635,5914,3437,186
+,237,4148,0,7011,495
+,2147,1040,3641,2160,6535
+,6005,7422,4916,9261,4256
+,264,6141,8588,6716,9979
+,9513,5648,3527,9706,5958
+,9169,5096,2746,3922,7824
+,2993,2070,9134,689,6757
+,7963,2362,9947,974,5649
+,6832,1339,9424,6976,7838
+,6449,8108,9142,6965,5719
+,6702,4444,9068,3996,156
+,4071,90,996,3541,2117
+,9898,3229,4123,9530,762
+,8781,9570,7389,6266,1270
+,263,39,9089,6146,602
+,3612,5242,9716,1016,7123
+,7279,9623,1989,2458,5730
+,9992,7495,8154,2094,8297
+,5429,7302,9488,7440,9542
+,2686,4561,3834,4134,5060
+,3715,5531,3691,9780,4681
+,366,329,4556,9654,2011
+,3923,896,1893,8120,5545
+,8467,6665,1770,8416,3205
+,6254,4545,500,1156,939
+,4074,5600,7716,677,1835
+,5333,7633,952,1221,1701
+,4694,7365,141,5023,9692
+,7801,7806,4092,6808,6407
+,4477,1463,4648,1910,4923
+,219,277,4173,4992,9330
+,9279,6547,8532,5583,2793
+,892,3063,5664,2279,8940
+,5336,1228,184,1343,416
+,110,6883,5843,58,3205
+,7897,3108,486,4483,4627
+,7174,4922,5518,8146,3266
+,1267,4629,6994,3092,285
+,936,1914,4295,3398,9594
+,5852,4757,6847,5914,3691
+,4698,2851,7313,97,2219
+,3656,5120,505,4242,7781
+,7151,2171,2391,1792,9031
+,2728,4177,3767,5169,1612
+,7661,5668,3954,1983,7225
+,1668,2395,5892,9578,4644
+,9616,188,4282,5927,6916
+,86,3958,1578,6398,6398
+,2131,3115,4170,8728,7716
+,7605,438,5382,7012,1700
+,7665,3372,1850,6384,6480
+,5632,2550,2321,9687,8671
+,5073,2029,6253,778,1397
+,3117,1775,6610,207,1034
+,6035,2606,2400,3931,6619
+,3844,3710,1095,243,6346
+,4862,4608,4292,4841,903
+,7568,4658,738,6138,9515
+,8706,9445,3123,1840,1947
+,7219,4606,3969,8334,3287
+,6764,3761,7438,2118,3826
+,2295,8395,4409,2657,2838
+,5383,6011,3074,7398,1308
+,4451,5366,5026,5090,1077
+,9263,5555,8020,4900,2695
+,7230,9017,7466,6071,6365
+,8427,363,7536,9693,8811
+,6827,5502,7513,1696,9115
+,2766,1738,5664,4626,209
+,2647,8941,8558,9335,9527
+,3556,2361,1604,4577,5591
+,3984,72,9579,8201,9039
+,1107,3668,2161,3053,3584
+,8671,6369,8013,9889,1646
+,3024,1864,227,6144,3835
+,7846,10,6342,3252,6609
+,7394,2647,836,7319,548
+,919,401,135,550,8825
+,7110,6552,2440,6475,9702
+,6490,5591,8963,581,8057
+,4503,562,1177,8139,5473
+,6817,9867,3719,7759,6480
+,1430,608,4677,7892,2522
+,4566,6558,6383,9186,2413
+,3045,7440,3627,8557,5439
+,5945,8451,4404,5853,3867
+,2847,8621,5356,7904,2948
+,4869,9993,2911,6788,3226
+,5287,6004,7698,8635,1372
+,9399,1884,2912,3758,7159
+,4876,9971,4679,2928,2772
+,3586,1193,2552,520,5724
+,1631,1310,2144,8365,6117
+,9991,8849,8876,6224,5275
+,3562,5184,3259,4662,3130
+,9199,7990,6131,1984,6697
+,7998,3306,5872,9786,3008
+,5403,3229,533,8815,9479
+,9478,508,7311,330,9722
+,365,4351,1198,5160,1416
+,7460,2448,6588,9018,3554
+,6876,2254,6091,7167,7503
+,9022,1657,4701,5916,8733
+,8386,8884,4017,3436,2424
+,1149,8997,58,2669,5094
+,7573,6287,681,9164,5688
+,8678,5591,5095,9520,2474
+,4823,6015,5227,2683,4966
+,3775,4762,1295,5399,4050
+,1495,8605,5708,4663,2053
+,9225,4128,7611,2717,3842
+,6875,8620,8748,5856,822
+,7094,9865,48,7713,6228
+,3030,2920,7928,2435,81
+,6483,7137,349,1727,4302
+,7014,7791,3215,4223,9102
+,7327,3107,8062,1866,4950
+,4195,4879,1484,3729,5143
+,3381,9758,2177,8589,7921
+,5406,6947,4477,9046,8704
+,9928,6452,3507,3859,4708
+,7847,7206,2995,1200,500
+,3438,4025,2840,5177,4224
+,7000,3893,5815,9671,6002
+,6289,1221,1721,1871,2828
+,4356,3860,2759,3128,7393
+,1505,8416,6881,6336,1539
+,4302,442,5250,6777,599
+,6243,1149,1673,3959,6507
+,6583,8282,9017,5889,6944
+,3978,2178,3465,1317,3026
+,6719,6823,9712,3556,5491
+,1845,1369,9674,8793,1037
+,4592,1541,2126,7565,2960
+,6346,1904,233,7275,5393
+,432,504,2548,4730,3802
+,2496,2176,9388,586,7003
+,3750,9169,4924,2309,9114
+,2238,5177,3785,5809,6081
+,5871,7927,7376,9174,9628
+,8938,1573,7427,8672,9439
+,8643,7039,36,8376,8424
+,8511,9578,9393,3590,2706
+,6252,9514,2189,848,2219
+,3672,3756,1570,2222,4511
+,1355,2078,9147,1315,158
+,630,2167,8499,3837,5388
+,1466,6584,9010,892,9454
+,382,701,3947,8388,9097
+,2017,5643,9262,8404,3430
+,1887,9310,9641,2690,9800
+,9595,3635,2180,8898,357
+,3233,4932,8406,5860,4951
+,4686,7803,3729,5165,1534
+,5992,1620,8051,7050,3338
+,2793,5329,9523,6593,3962
+,5493,8394,9816,1130,5182
+,9364,6501,1356,8997,7867
+,8724,6296,6297,7189,3963
+,5517,5713,8637,9144,1564
+,3575,2756,5221,5342,2850
+,3554,3219,2379,2798,8423
+,7461,9202,7304,9907,8349
+,7423,3442,9487,3598,698
+,4225,2799,4586,4610,6492
+,4527,5892,4625,7574,1970
+,2353,4759,6453,1308,5507
+,6239,9261,1391,4449,6750
+,3674,3976,3822,8749,9874
+,5081,2770,1416,9560,69
+,5831,9330,5136,8626,9175
+,5322,1150,6128,6294,9901
+,7842,6982,2547,1573,1156
+,7145,1886,6437,2763,3207
+,974,4688,2694,2627,9515
+,7668,639,4223,9229,6889
+,1785,2926,7692,9894,7287
+,1923,1770,9483,9837,1635
+,3976,978,3298,7457,4853
+,9705,1494,4445,5984,1575
+,5707,6155,7737,8768,3415
+,5521,1747,7028,9876,693
+,6121,5401,8969,333,7433
+,1125,7769,2995,2176,6195
+,3970,987,8428,5476,9030
+,2659,2553,9554,9135,9765
+,3099,1893,6351,7634,1333
+,6577,6944,6221,3818,6184
+,9281,2483,1862,3784,1689
+,1580,4514,6873,9055,5564
+,2130,3129,976,3813,4286
+,4597,352,9221,9480,1417
+,4193,5835,8309,6713,4410
+,8479,4929,8162,4615,7049
+,6080,3774,8274,4633,8385
+,6165,9385,3841,6259,8978
+,6364,9444,7145,4155,8924
+,7368,4379,3713,3397,8691
+,4755,7313,9815,8727,1923
+,1634,8888,1575,4735,4573
+,6298,7892,776,2574,8817
+,9968,4360,7450,7769,4023
+,5913,4879,3050,5069,6096
+,2806,2297,9146,6097,6382
+,899,7800,4567,1044,4226
+,2693,4468,9108,1908,4329
+,2392,3411,3096,2697,2152
+,8650,8534,3950,7501,2963
+,6745,5820,9276,9850,6375
+,789,1724,5443,5619,276
+,6373,8147,7358,7192,4504
+,203,1878,5992,3865,3879
+,3385,7032,624,9360,3355
+,6749,3773,8374,4963,1333
+,3551,2128,5586,2198,1799
+,8794,1843,4672,6961,5871
+,536,522,6478,6123,2272
+,4741,8637,8297,3177,2939
+,8717,4595,9202,2533,627
+,3953,9510,8656,6963,8415
+,5217,9492,5557,4202,8270
+,3266,2145,3877,9420,7195
+,6327,4171,860,2993,9830
+,9317,8346,5243,2066,5852
+,7967,8281,9045,7693,5934
+,3866,4949,4666,8791,7998
+,5584,4762,6384,2062,7552
+,3204,2362,5430,4220,5908
+,5880,8262,5437,806,5081
+,1783,9163,9773,1323,7964
+,3171,4456,2381,9404,5681
+,2369,8192,1925,1623,1253
+,1132,517,1180,8983,5117
+,7402,6933,44,8766,7142
+,9960,1650,2756,694,1437
+,4139,1131,34,4917,2883
+,889,1090,152,8113,2518
+,619,6195,6580,5383,8697
+,4750,3609,7774,8110,1068
+,9825,7648,5671,4091,1669
+,6590,4763,5373,5124,1999
+,3347,5346,7878,5782,2689
+,3765,2526,8435,4104,385
+,9692,2661,8357,4140,6697
+,3315,5445,5822,410,1910
+,6444,595,7409,98,7983
+,299,6000,7776,3400,2939
+,2406,1342,264,9610,4763
+,9722,4971,8808,1191,1759
+,5095,5420,2736,1474,8374
+,728,8486,632,6118,2670
+,2446,5199,6652,1002,7361
+,3600,1538,4861,7738,6746
+,811,1714,45,5504,3581
+,1757,1055,6050,3674,6269
+,8570,7954,2524,5707,7064
+,4055,6254,9179,1901,9432
+,5213,2943,2234,3547,3676
+,4402,3522,7617,3487,7632
+,7505,8301,6732,7338,7345
+,1065,5742,5101,2619,2432
+,559,3602,7077,6309,5027
+,3133,519,4810,4105,1088
+,7976,5837,4391,9747,9390
+,651,1234,1852,4383,302
+,9839,502,7686,2347,2386
+,4749,6995,2772,2246,886
+,8406,8340,3402,960,333
+,2548,3327,7033,1116,5326
+,9293,6555,3976,9144,6135
+,7518,7508,6137,1798,1577
+,6699,7726,69,8544,6706
+,4346,6881,3670,3671,6810
+,7276,790,2570,6213,9376
+,4263,2097,7889,3183,5434
+,7211,1951,3362,4437,2037
+,111,2227,8267,9722,8227
+,3155,590,3741,5189,8521
+,832,7580,9053,8942,6462
+,5644,4221,8737,57,4935
+,6268,3991,9680,252,9830
+,3487,3043,5501,4318,8645
+,6975,4396,16,8509,7604
+,6211,6675,2792,1480,4636
+,646,5437,5477,3234,360
+,2289,8459,1050,7036,7214
+,4413,1550,4048,6873,3238
+,1457,1180,5537,9828,2486
+,6276,2815,3606,328,177
+,3773,3077,6156,1480,1139
