OP,A1,A2,A3,A4,A5
+,15762,31699,1155,4031,28870
+,28951,16934,12562,5893,4359
+,38935,8623,39215,28885,12961
+,1954,46048,24987,3090,46273
+,17278,35909,48397,20780,39409
+,17590,47771,34730,4091,48890
+,48753,6056,13655,29033,31321
+,14918,10569,45223,39267,21825
+,5766,21561,2980,40692,13085
+,1298,34467,46148,28522,46477
+,1813,26152,39735,33241,11508
+,18868,37469,30287,14340,33760
+,6067,32973,49166,47005,8203
+,34109,16460,26401,9427,12787
+,15459,4078,18161,24582,46813
+,49350,38507,37225,24589,9227
+,17239,35507,45117,1586,35429
+,20030,43492,37788,44104,34706
+,26016,5700,11225,18974,37730
+,28999,16523,17631,42921,43016
+,19251,39249,27983,17505,26145
+,1890,41087,9028,27360,15859
+,18091,49645,19660,10333,11163
+,6656,37066,48317,35078,43809
+,37478,39350,26492,5386,33930
+,11840,20849,24985,14634,35612
+,42744,531,28278,25113,9664
+,38362,43194,26854,20477,36071
+,38725,5369,47771,9407,17541
+,14783,48540,26288,30269,11359
+,7059,43828,9718,41635,6884
+,42975,49380,31182,24527,31941
+,2938,43770,35786,12131,41510
+,24694,42252,9220,16836,2351
+,24552,33158,23426,12781,30534
+,15057,18071,34611,29972,13910
+,36998,48049,35355,48434,29603
+,13772,48131,7269,4137,42415
+,38311,3868,20670,2568,20339
+,40668,20721,24032,42802,28688
+,5694,46831,47033,6588,18668
+,22685,3783,26936,48135,10301
+,12653,21497,23515,42988,49397
+,8782,23242,44929,41691,6466
+,39133,32134,5878,17078,44044
+,15019,9745,15981,38267,2170
+,20757,45273,25835,4194,43149
+,29289,22097,35354,29402,16608
+,6262,15812,40991,20335,17653
+,34244,35905,30072,29569,17035
+,9064,35062,27932,25944,46513
+,26397,48319,31340,9734,32357
+,36357,42944,20065,22845,13255
+,31140,2308,26503,1329,38875
+,34662,20747,39747,37707,13228
+,33262,19347,2795,25018,31426
+,18401,28761,8183,15477,30934
+,47874,11121,18151,5328,27549
+,19802,37955,40603,11729,3696
+,23651,36929,32783,35775,37404
+,37504,37841,45809,39989,34274
+,31975,4676,44744,24187,8087
+,43724,49083,1604,48290,42166
+,40413,27872,29940,20016,40969
+,13253,27322,20640,31595,33342
+,33374,13724,11271,14226,46415
+,38146,23782,40702,35197,43120
+,7687,20917,33616,49335,17737
+,46394,17155,36368,244,14510
+,13630,45102,43376,42708,23043
+,13224,9683,33442,22689,3072
+,2186,43734,10122,39497,20724
+,36928,26404,44672,26458,33845
+,47906,15840,27387,9512,6280
+,25895,33695,47998,10566,15042
+,6905,84,20918,35235,19562
+,20476,21552,3275,25590,13373
+,988,16168,27511,29316,27196
+,7007,24114,23166,4849,315
+,48729,526,18236,31135,44526
+,33840,46232,20605,46800,43412
+,24702,36217,10803,4151,5150
+,29990,32577,5811,42732,48643
+,3426,724,47032,37584,7109
+,47888,22188,33079,4330,33714
+,17133,6715,11677,36690,38222
+,31264,13215,17407,16440,23424
+,13122,44477,41046,46650,39829
+,43515,18129,26132,23913,33519
+,22058,7208,35493,32744,41925
+,35229,6136,49630,26134,35522
+,38980,44546,44863,19287,47301
+,16192,29168,476,15125,9491
+,8523,45361,48607,38371,10345
+,45771,1162,30432,24733,39683
+,14992,28827,1592,38920,14848
+,13354,47345,39465,6703,11826
+,18394,24179,17526,2693,28155
+,2975,29878,43797,3851,30140
+,31960,12214,44828,9776,38644
+,22328,17919,35157,33461,47016
+,4405,2622,3285,13875,4121
+,9410,47065,24295,6838,39147
+,22919,22946,12605,44887,47091
+,44554,42170,11790,35160,46486
+,48601,8501,46298,14157,36227
+,17485,34477,14887,43640,7377
+,36862,46216,30988,7457,36451
+,1176,12080,30688,21692,42730
+,31097,26681,19948,47934,34798
+,49876,30935,9789,33079,48362
+,7329,23004,46858,34567,41048
+,16887,39191,47315,34451,29256
+,24047,6659,7693,15452,32175
+,26955,3465,12196,12787,49686
+,18476,27981,2341,9123,13851
+,34457,15808,6807,46776,9534
+,22933,34543,14925,27537,5439
+,6430,25885,48245,25234,811
+,29417,29967,29687,22708,4731
+,20523,6564,4157,42472,28265
+,49964,10652,6851,16382,16192
+,35180,8165,27286,22642,17193
+,23925,36589,17319,15345,43408
+,23357,23923,42219,38936,19666
+,927,32524,37741,13218,13489
+,5367,44483,18467,3850,25321
+,34487,8902,25048,16810,10866
+,42739,10124,48866,13618,48129
+,18147,30886,9077,30321,31591
+,9521,28608,6060,11978,8843
+,24749,30219,18719,44373,39558
+,31086,6684,46114,45437,38574
+,4168,25331,18235,25023,24821
+,35741,9470,39517,24520,24271
+,32706,34094,5511,10080,16663
+,40361,45450,44741,13501,30402
+,413,8425,13811,1962,27406
+,26717,37366,1369,21246,22986
+,12750,16391,26748,43778,30783
+,1209,18111,36147,24964,28895
+,10757,6678,2209,7862,43276
+,29046,14562,11623,41092,15803
+,5300,33320,31484,44078,24618
+,20205,18778,8629,41514,8201
+,10343,1120,11564,5066,2727
+,27182,21312,42394,19474,13341
+,25026,34248,19227,10643,16869
+,1328,20185,40750,15910,25043
+,17501,36327,25335,18081,13896
+,45013,16661,10909,24108,11433
+,3752,32488,14284,6852,16129
+,31148,24413,10156,13206,24866
+,21470,39784,7803,33348,19522
+,30574,45501,8913,34866,2679
+,21475,19157,5547,15689,7349
+,25424,31519,29043,42971,2768
+,15090,49139,20937,42798,3238
+,33057,27951,22359,41071,10095
+,45067,13811,40645,23938,4393
+,39248,43639,25038,35865,16148
+,26418,18809,42484,32185,2634
+,48833,42285,21463,12222,45109
+,44834,39350,48446,43065,17755
+,23985,20451,21260,14773,30518
+,263,18992,42391,48738,2296
+,28602,27178,20231,8485,36603
+,45301,6641,25628,41026,49473
+,46486,46518,25290,39840,28341
+,40309,20921,30130,1310,17247
+,4263,18092,6552,806,16368
+,15437,16422,29092,48144,1432
+,3349,10795,33082,23705,1441
+,1394,30872,13249,22168,2270
+,39392,25692,23721,37002,46103
+,40068,32659,33474,465,35585
+,5865,49837,28412,8259,40496
+,43544,48243,45771,22221,8806
+,33971,23842,22981,30648,22421
+,37092,41078,23365,18215,44967
+,25590,33068,24622,44961,31544
+,10931,33377,32225,1015,31909
+,22146,47078,38236,40573,12171
+,3307,31042,26107,32582,32738
+,41772,38578,27545,2550,138
+,35310,39786,28703,39482,35344
+,40326,16167,8157,21875,41783
+,3926,17487,27375,18688,29537
+,42555,38765,27365,35425,49788
+,45893,29773,1046,13082,15283
+,38445,36275,1957,2052,17014
+,49389,44383,49830,11339,19847
+,49118,28817,35027,13065,14169
+,12635,20664,49920,21115,15728
+,42484,30753,13151,4864,35110
+,12804,35257,29643,44424,24895
+,34960,29235,16668,26445,11470
+,36308,47064,4924,28135,5354
+,15004,1003,8469,22823,2015
+,12642,40790,36453,10384,16246
+,8118,44910,35266,41801,6097
+,47902,6854,16770,23880,34067
+,26141,40756,4756,26562,36010
+,11309,43049,15616,27146,1358
+,47806,25667,18033,36254,9651
+,42118,20276,49228,4978,7509
+,19234,12554,38729,37243,32319
+,22029,2994,24005,6308,8034
+,36723,37631,40276,46796,5748
+,34726,37742,3949,41179,20314
+,40780,4769,23923,31454,564
+,26451,13533,13919,18285,25189
+,6278,1110,41127,28259,981
+,49478,11563,18077,38398,20038
+,8866,17480,16472,5918,41398
+,24466,47293,22184,38299,26794
+,35233,49561,13464,31663,33810
+,45454,15527,23698,30482,5050
+,46050,43692,4276,19693,24740
+,45463,5552,46438,8951,14795
+,22800,19247,43507,34732,118
+,45736,41303,40084,17870,19053
+,1652,43609,37492,3563,41052
+,24186,22117,44169,14957,25550
+,4267,22914,6612,39494,31287
+,6341,16260,45122,8513,25505
+,22474,10855,45695,30129,5287
+,36624,11510,46938,5538,15720
+,7867,13373,13543,22986,18550
+,26607,42769,28215,44677,6338
+,45414,3624,17978,23556,31469
+,15940,43090,7352,8371,14435
+,16669,46387,10734,570,8675
+,6188,30529,30706,46333,22586
+,12089,28645,806,23506,45776
+,19294,26644,38337,16062,1012
+,22959,32183,39353,33458,4894
+,48734,26321,27182,42663,24496
+,48199,446,29441,25338,5690
+,44372,18758,31770,30340,47062
+,12395,39121,36037,30317,11153
+,46030,21630,11356,23366,41886
+,7894,34752,29478,14589,44919
+,22600,4208,38902,2208,37981
+,45361,46962,14604,22832,4654
+,37424,18258,18996,32081,13969
+,39535,10638,34579,25433,22138
+,2219,23988,27519,8321,37541
+,871,1188,43931,25095,35646
+,49766,10673,29453,32297,8598
+,25652,48373,15835,39337,15921
+,26628,39598,4405,40086,42377
+,13425,36445,40862,14224,37810
+,11417,22311,19806,1278,31287
+,33956,21030,44704,9897,33019
+,49355,48883,19025,30220,22883
+,21658,44657,49176,22231,18279
+,48231,20618,19265,6518,36079
+,43852,17523,48823,42168,28148
+,21733,14191,40396,5915,44812
+,29520,7408,31286,15568,551
+,47898,4583,32343,46795,3635
+,16983,20369,29530,29852,34486
+,135,45916,45864,34165,24232
+,4557,16728,48751,3214,18324
+,44267,36162,7802,8952,31076
+,19610,35794,15309,13151,10377
+,9417,46121,2076,18388,9608
+,13707,19653,23369,36369,35874
+,13500,22989,23401,22321,9038
+,15756,44845,6289,46830,10166
+,22159,29346,48196,8608,31932
+,49015,22144,35428,2162,3648
+,35904,31689,25181,48335,47609
+,7792,29551,9873,4017,38917
+,1776,6514,43111,28251,34431
+,28850,19409,37070,9777,4863
+,4318,606,37854,1974,48918
+,11142,28163,1108,31685,36002
+,22190,33644,33336,34104,7657
+,1184,47687,20600,5549,2048
+,47346,28110,32890,11870,15190
+,12396,9572,28353,854,45892
+,25547,47682,13260,32379,4920
+,33917,31236,49279,43505,4092
+,46771,10872,19258,43985,25141
+,19832,38429,41438,31479,33394
+,9623,15603,17433,32848,13637
+,26298,5673,14999,23206,30245
+,4794,42657,11008,661,22960
+,1173,27020,39553,24914,25831
+,36526,25214,6108,34687,310
+,31030,17169,36212,8252,17038
+,31114,41132,39509,21632,31443
+,17967,17269,43128,31146,1939
+,4687,12655,37695,4114,7506
+,34862,30226,11040,4749,12487
+,16160,48146,32282,37498,17400
+,42923,48380,30230,38708,28327
+,7389,2352,17281,1093,37503
+,13691,43603,5287,24424,37629
+,47500,5954,45621,32605,43585
+,88,8334,14077,29422,4046
+,36025,25013,34742,3237,16111
+,5708,15440,30953,28846,10623
+,1207,19110,12890,2077,24804
+,4958,15872,13586,9376,14560
+,43935,25479,36680,11274,32651
+,7378,6774,17841,1693,46830
+,42052,34757,15210,32389,47393
+,2335,6210,33196,12130,4573
+,17782,606,49674,22529,22444
+,5452,5814,39108,628,31958
+,46565,8350,34556,26602,17318
+,26693,38098,43226,16288,29023
+,48909,1938,12753,46905,5869
+,1957,18298,33494,19254,43735
+,44673,30627,34361,34511,17280
+,47796,25255,42441,3565,36833
+,29488,32034,7054,11699,24323
+,1202,7829,32153,812,8007
+,2588,31746,42141,24791,18945
+,37415,34074,8250,6393,2040
+,39440,46008,28771,20292,35162
+,19360,48822,10575,18155,19756
+,37258,40227,40769,30362,31596
+,20838,22672,29208,3675,22618
+,43607,48674,15460,2613,30762
+,8045,47212,20177,41715,16617
+,31466,33011,18204,4011,5164
+,29137,12165,41410,1231,19954
+,37761,33132,24926,16130,802
+,4918,48307,1583,31091,2237
+,34072,43678,16886,19956,2342
+,17310,37688,34248,38221,49695
+,10817,41129,46629,24375,27731
+,25257,6267,46696,13672,26986
+,37163,41869,48273,11707,21707
+,20018,48397,11889,32419,43287
+,49157,24482,2360,16170,48452
+,21945,36329,25307,22245,32059
+,22094,49290,12146,16688,19213
+,7344,30785,43198,13455,33326
+,42594,16841,35360,32013,10761
+,35580,13063,42029,1598,949
+,46965,45100,21462,22699,43065
+,37862,5456,32860,40577,6175
+,49882,27671,6247,22188,48185
+,48874,18913,5238,13403,41063
+,38507,7698,12955,5588,36160
+,31106,4115,19784,17629,4868
+,38207,30442,28353,45880,24606
+,23308,15488,37400,30615,1080
+,13998,11396,32246,29574,44485
+,5875,38317,43090,16626,17388
+,14402,39315,2963,18737,7106
+,37847,43040,24355,1192,35898
+,37644,44071,30967,30401,37528
+,5560,27937,6135,49454,32449
+,48845,44104,29119,5714,39218
+,35958,14947,7754,1107,42105
+,5161,21558,35920,27589,4928
+,41818,31857,35812,31899,28493
+,42577,6238,6065,43488,16211
+,45106,43548,45848,14174,34479
+,49405,14091,9945,1425,11549
+,3112,11090,35505,5738,14877
+,12493,9251,18487,42896,25568
+,25412,38917,21694,41440,47990
+,17022,19372,45189,9027,40451
+,17682,45762,3784,31424,15283
+,29240,10111,10186,22928,30347
+,20844,22388,11586,29372,34626
+,10031,17567,3500,11445,22636
+,42993,23546,1658,46674,18545
+,39252,15345,39476,9202,7405
+,20159,12240,2373,45592,19115
+,4227,39270,28358,12827,47876
+,5330,30694,39051,3752,7229
+,24324,39753,2997,12232,3874
+,4441,27419,49395,20030,30933
+,1496,14209,33176,41850,10045
+,11173,6636,2575,27051,44400
+,16558,18249,21408,46929,41245
+,6097,3845,26947,12478,47927
+,2270,10887,41070,12834,40126
+,16157,1962,44124,17853,27688
+,16226,14312,1089,42272,46880
+,20098,13377,12763,27331,47026
+,24845,45853,10380,24867,29450
+,26445,6509,47700,2999,47149
+,42266,16178,12181,150,44023
+,14480,12945,24399,6519,14995
+,40919,41112,27215,29979,10482
+,48863,49818,15030,21992,41600
+,43727,36261,8764,34133,24608
+,44142,28000,21328,44676,28413
+,43876,4771,8689,26149,36379
+,45716,32030,362,25159,28395
+,35476,8503,25729,44260,23154
+,9101,27571,44644,19959,15780
+,2229,34409,47689,34211,26450
+,39999,3880,35221,49094,39821
+,45223,46122,42270,10958,11555
+,23656,5007,10494,18901,28988
+,18095,36185,9728,13514,8724
+,45931,15959,19908,16771,31940
+,32076,20526,15558,16926,14807
+,42545,1490,21771,1113,46410
+,33198,17219,49533,15273,7198
+,48258,24463,47233,21216,12855
+,13917,962,48956,47022,6633
+,18066,18376,16580,29999,35275
+,34053,37179,13484,41217,32163
+,1765,12116,47879,23625,33918
+,29515,37564,38967,19577,14521
+,47560,21140,13301,32441,38584
+,10432,8517,24604,7698,25422
+,4247,38920,1262,5253,12733
+,12681,12014,14698,44742,20891
+,40497,13368,34619,41799,45208
+,44131,5307,39025,36536,40569
+,21177,37137,38060,43045,49906
+,28479,32523,34847,32447,43903
+,33170,3139,18489,12719,10415
+,4326,41977,20142,46852,29141
+,16702,7690,4824,32274,47531
+,2410,15596,677,11537,44705
+,7986,30305,39648,19940,24504
+,42587,48912,42737,32577,40585
+,35606,14586,39480,26903,18647
+,39480,3218,20982,30269,4652
+,20631,3343,16249,6161,45883
+,29403,15180,36739,40584,18993
+,25849,34466,10684,42948,47821
+,34866,8798,18199,44914,36105
+,46448,25128,14806,37785,34418
+,4344,39290,48069,33993,15877
+,10893,44213,5512,22113,42083
+,14923,18898,16640,6261,44164
+,18029,1522,20503,27712,37897
+,22298,29909,43879,2530,5248
+,48868,28631,4531,14711,3562
+,37597,19379,3342,27893,12615
+,35397,49368,27934,23159,20662
+,27053,44954,40462,15590,39623
+,38283,27465,13996,12839,29434
+,41648,30051,46058,4215,49186
+,28577,18783,37083,40161,2066
+,10461,6871,17807,37704,6771
+,47325,22103,589,36523,29499
+,13244,48168,11522,2258,45841
+,28332,15824,32094,39384,32603
+,25640,26696,38856,27053,20346
+,22981,30111,14948,21883,47479
+,35953,20281,7470,14736,33740
+,37923,12901,22923,4221,39827
+,45508,20305,36898,8816,32599
+,11297,14560,2595,32531,24957
+,10543,42462,20306,13310,31755
+,25766,12639,34439,3661,7059
+,25698,30140,37413,7347,32141
+,21957,30938,32199,39643,31762
+,29126,49054,22223,35483,17319
+,47744,3806,23338,43411,92
+,41564,10783,49310,2590,49938
+,309,18565,42211,21516,42002
+,46427,34947,774,47847,28128
+,10278,33483,19907,20162,30062
+,676,30703,14283,12418,30922
+,41435,25290,49512,14258,8643
+,18513,505,38395,31009,6064
+,31184,13588,9591,15007,48092
+,17379,45200,37562,17110,5250
+,5346,12756,12109,5250,44297
+,24994,33154,42526,5961,10325
+,27187,42213,20963,41761,48697
+,24673,797,48723,13643,9175
+,48872,26613,16851,37373,15199
+,23814,26066,26387,43481,16902
+,29671,17111,35343,48808,36179
+,12404,17241,21730,33682,32074
+,18852,16473,45613,33369,16183
+,27064,42338,44281,26006,12690
+,43560,9852,10569,20348,24107
+,10528,37123,21131,49817,32096
+,35472,21980,41486,37536,38800
+,9589,17203,5862,6768,25810
+,16819,20541,36938,37977,14683
+,40203,13300,39465,43765,19280
+,7387,39375,25474,46612,45207
+,14524,35458,26070,29622,49464
+,2841,10047,37281,10025,2765
+,29623,38301,34911,8129,31025
+,28223,49108,38697,2465,27797
+,17007,15076,16283,11177,9106
+,32887,14090,48393,12370,27397
+,27860,18511,14053,32429,9567
+,28262,33795,3633,34661,14301
+,1418,2623,36358,12384,47285
+,26565,48916,42294,6544,5112
+,42410,6356,20586,23363,39761
+,12346,20240,3732,27311,33130
+,15975,10461,14036,18367,26329
+,2818,6035,14080,9114,3591
+,35161,35715,48689,44211,23593
+,14421,18278,15566,2077,4257
+,24827,47165,20087,32991,25876
+,3858,12956,38731,40942,39405
+,20555,23727,48718,49976,3230
+,21671,1420,39088,10153,48477
+,23983,48924,12544,21856,35755
+,40779,9947,38207,22952,35614
+,48978,20865,43299,44769,10014
+,31945,20054,5443,4956,12455
+,25537,23407,35282,29214,31057
+,34668,47494,34891,46928,38086
+,37823,29641,6037,37869,42988
+,23282,22510,47526,1490,24425
+,28348,20902,15769,35111,25656
+,26808,16521,6318,42698,4533
+,20481,8241,31144,48913,19500
+,29357,30888,49236,36351,8450
+,32758,9601,38502,31036,49542
+,6638,21996,41405,45908,1592
+,43107,29384,7900,39172,31599
+,4057,38205,40264,44228,305
+,16740,42152,24153,21023,30134
+,13901,11358,1534,250,37587
+,14940,44291,8720,12553,6530
+,20310,27477,32374,2858,31694
+,34891,41198,12493,44528,34827
+,2779,22660,39626,16975,40929
+,21331,14273,10277,7870,48688
+,2985,37008,28291,30516,35882
+,24223,23623,19713,16146,43237
+,30048,42015,21942,25607,13237
+,33078,46859,26583,13048,31445
+,20782,11992,11650,30822,5561
+,35731,35132,30989,40394,9209
+,8742,17609,11749,44689,881
+,44197,41267,48065,4848,12263
