OP,A1,A2,A3,A4,A5
+,3226,26710,4617,15747,1471
+,25439,21124,33101,30637,20619
+,24650,6170,26511,32091,31045
+,13981,14140,4516,29252,2393
+,9886,2113,22178,24714,6827
+,34511,18384,30362,1636,31229
+,10002,25714,27640,32246,21056
+,18088,28076,6469,9739,14337
+,9356,30382,18449,25799,7459
+,26314,31422,23461,29694,18274
+,15281,25795,5852,19169,34753
+,13181,6039,30723,17881,27572
+,32535,29717,25961,23308,21224
+,673,25225,27056,18205,27351
+,31468,33599,29196,1254,16877
+,7596,21483,8716,31623,2811
+,12817,29390,20715,2162,18867
+,735,22846,18516,19429,11757
+,10464,4171,15501,24491,15161
+,4839,14607,29249,29435,13306
+,18110,19204,16519,9718,31196
+,8443,1411,34451,26229,2163
+,15213,20983,22669,6080,11697
+,30089,4575,32477,25103,12774
+,23349,31860,13982,23040,28803
+,32091,10473,14930,20567,3261
+,24145,33346,2495,8565,7339
+,20748,25897,33374,9829,13225
+,23696,14823,256,6938,17607
+,30598,10358,13613,3918,29363
+,1630,28476,7753,14725,23205
+,6087,9242,5661,34652,13294
+,29876,31966,13900,27125,16631
+,22164,27010,23053,20392,8175
+,32139,12614,23142,16011,6403
+,12873,2504,1795,396,23930
+,34738,33985,17086,22020,29245
+,12209,31017,28969,7388,14739
+,5342,32468,26713,7483,27172
+,23339,10439,1542,6919,23148
+,26509,13256,1750,17254,29664
+,10451,28600,5089,15969,34335
+,3024,2698,26619,3756,22344
+,19790,33236,15490,20439,28009
+,123,24806,20461,19661,3449
+,5485,20475,15731,278,23867
+,18214,28157,33633,12016,26303
+,32931,23256,29043,15191,30014
+,4781,18885,18101,3751,10148
+,2780,7402,13739,21091,2018
+,11349,24048,22379,3343,14004
+,33176,26101,17593,1056,22138
+,13063,31258,6915,15488,20881
+,24124,20796,6978,10892,13628
+,34748,21419,18549,28607,34484
+,19048,10701,11463,7493,16197
+,24348,29254,11602,29830,6387
+,9087,21597,23959,30116,20118
+,25907,28819,23992,33591,12319
+,14508,33458,9222,4189,19659
+,26771,26750,28774,34175,31711
+,21934,4639,2616,2072,32197
+,6070,4923,33210,12290,18336
+,18693,6223,24026,32145,8729
+,8497,26415,25370,5933,7635
+,12953,34068,4194,5488,11935
+,26785,3252,14992,8,32452
+,30295,20520,7005,6164,6702
+,2729,8973,21591,23268,3092
+,18451,24289,22196,20664,31356
+,4314,23446,3681,6516,31724
+,19782,31385,2174,28965,993
+,9197,20970,21622,20564,396
+,6968,5970,20866,9695,22079
+,11476,13376,20495,7243,20188
+,6657,21782,17170,13562,17832
+,30699,33765,15145,18350,25132
+,25698,33133,33592,10891,33813
+,15114,32774,22416,11922,20926
+,14003,29420,10498,23150,7028
+,21825,26017,31314,10620,19389
+,932,11323,802,1936,11782
+,12974,1806,27098,17681,24854
+,2091,16375,18113,7388,27919
+,8100,31547,26773,5758,30320
+,32796,5109,31478,28145,24055
+,8892,10883,20148,1008,16966
+,13525,1257,25997,17509,9808
+,294,12354,31061,11828,30362
+,31425,13863,33025,27221,33640
+,1385,8582,9798,13683,17547
+,22668,16387,16174,6278,32836
+,18182,16024,29060,20528,34261
+,4494,2760,21107,21293,3182
+,27738,30184,31686,30930,13091
+,7777,25985,30913,13135,13736
+,6273,32395,2505,26780,3109
+,27938,11820,7988,14679,21214
+,9527,21196,22241,12539,21715
+,30182,16958,23787,25831,11011
+,11045,13894,8380,7637,176
+,31486,31058,9483,2149,4933
+,18623,14676,32655,18219,28239
+,20355,7359,3053,17379,25976
+,31611,7125,3164,2759,28164
+,29913,11776,32548,34089,17545
+,31970,22743,10534,12211,8349
+,22713,27894,27218,23851,17374
+,32907,23792,31200,22856,10327
+,21163,11807,20110,6894,9768
+,14623,17830,33912,20276,14607
+,34514,14130,33165,20973,9724
+,23438,21139,32952,22879,16645
+,18361,24245,31445,28708,10845
+,629,16799,19748,23670,4411
+,33909,15529,14391,28845,22924
+,32755,6387,28030,26234,15923
+,16654,465,4645,4149,4554
+,16475,34988,31958,12104,23982
+,22170,30033,25990,15541,32969
+,4578,1586,11401,14583,4081
+,29232,3097,10727,28100,7293
+,17235,33240,91,21524,33744
+,11465,4260,14766,17655,4341
+,9560,6579,18876,6895,32222
+,14184,25524,1449,21330,4818
+,31569,10778,33532,18733,1792
+,21347,18772,24765,121,17445
+,31446,7603,31308,13367,30363
+,14258,15355,29354,26466,28098
+,11970,32347,32830,28781,6140
+,33811,331,33671,25286,25161
+,24151,5829,8744,2359,21311
+,27596,27144,17942,30663,15400
+,10200,5490,6415,25300,16962
+,13921,14011,13232,15843,14208
+,8877,2220,27108,4551,5745
+,19898,29689,25908,5481,32568
+,29070,26465,33336,9699,7565
+,24833,18001,31606,27352,23192
+,30314,30852,19947,14223,6179
+,2619,33895,27382,11178,26373
+,212,28329,6530,11753,321
+,23577,22300,25874,7025,30300
+,15106,26481,26491,25553,9656
+,9915,7949,21638,28882,17498
+,14599,32824,22987,14613,20244
+,33189,5977,30660,33419,31613
+,126,8733,8257,12708,30916
+,14469,13999,5784,32097,413
+,32528,34514,25213,24201,9341
+,20180,30425,25105,20407,1425
+,34339,29304,22819,30137,19116
+,19943,3786,22658,26239,9122
+,21839,11275,16331,13978,4359
+,34803,3087,25435,32629,11183
+,5172,9774,4956,11276,28895
+,2842,12813,14017,28164,2083
+,8870,16902,9600,32873,5205
+,12641,26007,21325,254,5631
+,15119,10058,16039,14196,26346
+,23561,4500,2742,23926,18416
+,6695,14069,21932,3965,12993
+,16699,29900,14803,31863,24040
+,13571,30623,30115,13332,638
+,2857,25368,21063,21038,27225
+,34228,26400,1206,20796,55
+,2524,21997,10673,6518,754
+,21663,31110,34618,13479,23265
+,29878,27923,8190,22352,26518
+,1020,21639,2235,4004,2321
+,30424,25309,31615,34475,21354
+,22613,1512,16009,19957,3495
+,23486,31880,14685,1715,10599
+,6388,8880,29144,22818,22629
+,7094,3019,4384,22066,13707
+,15691,24378,2094,33377,3541
+,6476,33488,9922,3518,1021
+,25946,17218,4509,5213,29882
+,5396,2944,7207,14919,29145
+,13544,12745,15723,25934,13185
+,2336,31037,24008,29404,123
+,5132,20246,34415,31284,29117
+,34868,5989,10727,18692,6260
+,14480,23512,10786,8688,2091
+,5232,12804,9788,30153,3444
+,15824,1942,33877,34068,4620
+,4822,13708,33988,15244,2043
+,23236,17229,5731,3531,31553
+,23247,17518,26777,11156,21990
+,27698,24048,22246,19054,19841
+,5497,16531,33329,11253,24167
+,21904,22391,10391,9098,21326
+,28157,4269,6753,14310,20591
+,21654,30101,23446,31564,22167
+,31361,15815,31431,13380,24408
+,18090,15667,6236,1740,4343
+,5191,11661,2790,23226,9755
+,16352,771,33300,21667,10480
+,25701,6256,27902,4995,24471
+,23972,21730,5603,6475,8242
+,24301,8357,28931,34706,13665
+,28044,4289,4913,3515,31571
+,12489,4194,30383,21265,8191
+,14708,4214,25723,30089,19856
+,23973,20699,7771,11095,12534
+,6132,26442,92,654,13448
+,19244,32911,10964,2703,7311
+,11404,29955,31758,18527,25173
+,28030,17837,8559,14193,15368
+,20098,27156,33172,3803,29651
+,25722,3252,24600,31126,15303
+,21275,2653,32506,801,24074
+,7019,12146,20598,25798,17420
+,8187,27498,16279,1910,2441
+,18403,15907,4670,15563,28298
+,16070,26576,32051,11036,29647
+,28101,23627,8665,3405,28036
+,13573,26600,29972,24468,19174
+,12795,26772,12588,30369,640
+,30774,27584,3587,20852,19914
+,29938,23597,34968,16723,10921
+,34176,15477,27391,33735,32553
+,1961,10899,14790,2906,27133
+,20341,34000,4301,18759,17846
+,8587,25234,12947,6508,34682
+,30211,32920,14134,22738,12513
+,15327,18758,20608,8081,31463
+,12451,3019,1413,2659,10917
+,25219,11417,25618,19991,29340
+,397,19532,19694,34907,4158
+,13306,24870,31551,3582,8657
+,29955,21500,4893,34990,4088
+,33864,32346,34276,15710,27036
+,1633,16734,33210,4322,9627
+,27177,25417,32805,12543,12300
+,21927,19469,21448,5620,8679
+,15761,8339,7363,32930,23533
+,24711,33114,23030,1015,6664
+,30780,17601,28636,18045,15446
+,27820,1505,29989,23239,10678
+,27845,6708,2799,31330,9704
+,4789,28043,9658,10750,12629
+,7940,17537,15428,27007,2506
+,20443,11876,7792,15302,772
+,29996,5999,12230,22463,12455
+,21898,29804,34096,14260,1065
+,10426,34669,33370,30897,32610
+,14185,13501,4800,6286,23906
+,27071,13254,14669,6751,12377
+,33600,6938,14212,34855,24498
+,24220,34334,24541,23206,24752
+,20498,24966,464,2068,17759
+,802,21906,112,15509,29964
+,8191,2202,2896,22625,1542
+,646,13073,9399,33348,7580
+,20582,34675,11814,16422,8837
+,21596,5196,13683,11022,12372
+,23714,10485,15577,10853,13
+,8368,33900,24232,12842,459
+,34381,26136,18230,7603,26000
+,20968,34489,33284,18648,28599
+,34688,14078,10774,30964,30524
+,24057,5240,11962,34889,8390
+,4026,26090,6593,11059,23542
+,7048,26385,22844,16133,19645
+,24219,3645,2747,17914,5413
+,2930,29744,22528,27416,22440
+,9855,6564,27810,23383,26954
+,1489,16362,6272,4511,32944
+,14321,20950,28439,4485,23609
+,13320,34935,22981,14308,6033
+,22505,3038,26206,27130,18193
+,10394,640,1718,26234,2543
+,498,19225,2866,29031,6068
+,33342,5309,19629,21925,26876
+,7899,30269,26116,25,27402
+,28136,20461,29516,30119,28370
+,2654,18274,11715,22579,10785
+,17463,23825,10677,20583,16842
+,10008,27178,21073,1447,29100
+,23539,7224,16452,10564,20102
+,26478,2379,20559,31168,5649
+,2052,11620,21884,11849,10658
+,23240,19884,12752,21704,9078
+,18519,20009,5457,25904,19892
+,20392,650,5635,30663,30123
+,24006,10480,23737,24092,1768
+,29685,34713,17240,11060,10293
+,2030,34827,9588,23992,22562
+,10837,23885,27408,23450,16826
+,20889,4045,34508,16898,18702
+,19698,1929,10296,23331,2684
+,20817,19517,28499,10824,12931
+,5608,4197,1040,12270,21817
+,23506,1822,32811,22656,20593
+,33350,25146,30495,8127,21282
+,29874,20758,9953,24105,27936
+,28092,29170,881,30123,19991
+,34788,17707,33467,10066,29126
+,9451,16554,33897,6281,25517
+,11434,26032,30616,7824,12718
+,2313,858,25242,30870,28942
+,19072,26812,14885,26684,5356
+,22655,2145,10086,1207,400
+,32605,2565,32082,11010,33830
+,28865,34499,16594,10188,28973
+,26232,9835,16810,33580,14472
+,8006,23979,3064,30165,14561
+,30178,19028,27667,8195,26126
+,5154,26637,4487,5248,1437
+,13174,22474,19962,28800,30625
+,1462,18647,29100,3538,33007
+,22997,27562,2923,5023,33878
+,11473,9577,32940,12281,26382
+,19294,24661,31564,31384,17952
+,34256,24466,25092,32285,31744
+,22733,369,5070,20450,27307
+,22605,1224,17198,6872,22902
+,21373,11541,30826,20333,11453
+,14301,4920,20371,29387,22186
+,29956,28392,12750,30936,6449
+,17549,33395,9435,26185,19658
+,5219,671,6783,875,27315
+,7260,21267,20330,8007,19735
+,21008,12321,6491,15856,30403
+,16650,11047,30087,10875,610
+,14635,25345,29097,3716,13543
+,10217,28329,17253,32793,13029
+,19375,31893,30930,26003,15676
+,27410,20347,22471,25547,11287
+,18665,34529,12778,20759,29506
+,8720,8934,32555,11448,12451
+,25002,330,15330,2398,13420
+,13045,4003,33059,16702,5851
+,20407,25356,4549,2892,23833
+,23937,14548,18732,31880,8322
+,27677,30187,33263,4846,8510
+,13617,23561,7538,4272,5284
+,17097,31338,34430,22139,33414
+,21849,32329,34496,31603,11835
+,26739,26099,19676,28562,21158
+,13476,18985,10779,33124,812
+,11916,31118,8805,30984,4357
+,7811,27283,22526,3607,7632
+,26433,32724,32290,10969,564
+,9647,28225,11774,6471,15212
+,28261,5547,28980,9814,20247
+,7742,10329,18235,34317,23245
+,10747,3580,5160,3391,31901
+,14554,13090,31725,33815,9910
+,12860,29704,26898,4681,8317
+,21868,4282,4004,26703,13527
+,2928,1871,29884,20509,15835
+,29030,12423,26455,15902,27254
+,12001,14472,19479,19354,34721
+,4480,30332,23059,2542,2525
+,13807,9314,34551,317,25838
+,25073,21617,31536,29135,27855
+,16076,33614,12426,7992,16467
+,7073,26399,3418,16363,33224
+,8133,17319,19994,6518,31056
+,5643,14531,34867,5879,1765
+,1793,24458,20089,3694,9060
+,12053,15843,28917,19933,32299
+,26503,26462,23425,10537,28059
+,34506,14864,5240,17132,30271
+,9488,26062,22029,24232,19329
+,10385,11549,20102,915,17416
+,26531,11394,26625,4819,19132
+,5002,32343,26827,22275,24327
+,26265,2158,5382,34909,5788
+,29914,1881,26993,11898,2346
+,29873,11185,7267,21969,19456
+,11993,13187,6155,34494,22491
+,29228,16439,33462,1457,9654
+,33445,3745,31878,2065,15641
+,15714,27003,265,34210,7344
+,25580,1246,25430,3550,2938
+,14818,30362,28855,13736,15565
+,10693,11892,32493,30793,23385
+,329,2570,14949,20256,8368
+,15554,25123,6942,17135,6362
+,10596,33869,19094,18668,29635
+,21278,26977,28013,16197,2918
+,29098,30984,1001,32225,18510
+,29321,16605,25350,25444,13087
+,11907,3726,16834,3094,10390
+,19007,24814,10426,11823,32803
+,5440,21397,4926,13426,5213
+,31729,28975,25683,4422,29786
+,11999,3525,15346,27102,13883
+,11254,23453,21490,14660,620
+,9363,11463,4824,15840,5154
+,7745,4111,3172,20826,2963
+,3132,27285,33253,8575,29534
+,22392,32068,5518,15259,28399
+,31886,14577,24561,33232,27231
+,5253,4322,17692,7027,4076
+,7833,20064,14615,22887,13789
+,12563,2634,20239,4704,33313
+,16443,32600,13522,10849,23107
+,34888,13347,26518,2369,32162
+,3526,1910,18231,31538,7612
+,32794,1903,22273,8862,31029
+,17749,564,24652,29543,1748
+,4348,5480,27118,24409,11932
+,29357,13041,12051,7940,3348
+,4587,32982,31832,30431,11962
+,11431,26075,11654,5604,30150
+,856,3082,1370,15187,21648
+,464,3225,6044,32845,7653
+,9406,10308,20997,12106,28995
+,12784,14679,11282,27870,8287
+,21661,33178,12982,23703,17807
+,31206,14100,29529,16447,27368
+,13543,5553,12217,34461,1333
+,5781,17736,7291,11547,34858
+,6082,16332,9255,12684,21859
+,19989,3892,3104,9971,11724
+,22646,15620,27817,6667,14403
+,8581,14404,31904,25238,3388
+,31912,25468,14923,6306,3248
+,30103,16663,26865,26234,18792
+,32761,33226,15147,14223,9596
+,34658,28101,33751,22831,18560
+,27151,18046,24733,14454,12483
+,24246,29350,24205,24186,2484
+,34000,19065,2837,28761,18013
+,7296,27198,25883,9098,14781
+,12099,612,32245,33673,4627
+,10530,6112,10568,940,31631
+,32548,29532,13933,3259,28620
+,28384,21159,18860,13739,12131
+,11892,33682,556,15869,22591
+,28318,20736,5699,34382,7277
+,23027,26846,23439,25735,33892
+,6432,6692,15119,9923,2327
+,17751,18204,15260,24880,23183
+,31504,16351,18847,17885,34362
+,27473,11304,11683,28613,27294
+,26542,20500,11612,11570,19714
+,25465,16493,34867,34875,16323
+,18775,23730,10184,27348,23639
+,27041,2265,17214,24809,30910
+,2374,28687,12211,19891,23230
+,23952,18176,7418,30093,28123
+,15924,26251,33983,18610,15535
+,18534,15285,13834,17178,9150
+,19265,27536,23120,7508,23968
+,4999,9453,3374,27715,23904
+,21308,2534,14599,33479,4569
+,6503,13218,21090,33236,25493
+,30938,1300,16960,14170,13334
+,23996,9347,6746,24391,10472
+,209,1512,27830,13758,34953
+,6753,30219,27052,33917,896
+,33761,27100,29835,14607,10411
+,31276,17407,20957,17573,24778
+,16422,6472,26140,10365,32225
+,1519,10144,43,8014,14317
+,20614,11666,31503,29648,33144
+,14532,8923,21869,29046,2961
+,12049,11552,28473,10902,25328
+,7866,1440,13663,29982,13694
+,19071,17501,33509,18764,25499
+,17065,16475,32293,11397,10839
+,31390,21219,14572,34052,24397
+,23931,19753,8692,17054,15521
+,23968,8755,27701,5097,10741
+,13839,6608,33144,10025,9768
+,10796,11266,27633,940,23931
+,19588,32740,13848,7656,19045
+,21039,26485,27377,28537,21394
+,6175,17921,23378,15181,16336
+,32330,13567,65,633,26483
+,5638,9673,5065,7998,4910
+,24410,19626,29089,9494,1100
+,20732,886,25247,23131,1680
+,30500,34014,32601,29116,11015
+,10523,408,22512,30562,30690
+,25617,4787,15546,6087,33954
+,20689,1333,18832,19605,15721
+,4815,29176,11718,31143,10145
+,15363,2194,30954,21882,32532
+,33271,20354,34431,19668,16559
+,12086,3258,18846,7012,29666
+,29463,20925,12346,2152,10042
+,15013,11004,30589,5998,16990
+,32909,32623,18312,9080,7743
+,13512,26532,16806,7313,21570
+,29099,14437,20465,20963,15615
+,6049,12111,19641,18477,33017
+,289,7657,11369,15081,7110
+,33324,2983,16132,23931,5083
+,22620,32900,9598,12883,33279
+,14696,3053,10323,13049,20137
+,22491,23178,26582,11539,2883
+,29597,9263,21957,19810,30228
+,19380,18026,23845,21639,11712
+,30551,27938,17510,269,25162
+,13820,12545,9262,31345,7236
+,24068,19156,16612,34043,1796
+,4924,248,417,34694,18999
+,12249,29119,3040,19615,21536
+,3120,16293,19922,23955,2471
+,17008,3874,1157,4316,15070
+,22707,31172,15828,29025,27581
+,10470,27626,12360,30576,9058
+,20127,26843,13315,17842,23302
+,1449,15285,11946,1109,3228
+,27904,4521,30174,27982,13255
+,525,21851,2921,32866,18382
+,29674,4003,24658,10318,9276
+,20775,9722,6286,1892,15378
+,24987,3085,31729,20123,9504
+,21150,944,9476,9596,4337
+,10948,4366,29126,7738,8266
+,19940,1872,30909,33935,20922
+,13292,11693,3064,33743,20792
+,28839,2107,22465,12393,13551
+,11312,5619,8397,14295,25398
+,23933,32877,23725,33841,478
+,22673,24668,23965,28220,2658
+,8132,11147,6068,670,32549
+,17049,25957,18917,33942,12541
+,24346,9813,3006,11288,11190
+,29490,29320,14356,14251,27139
+,25854,16223,13964,5250,18410
+,26070,24891,17359,8821,15264
+,22839,17299,22108,14739,25733
+,7372,8505,24926,7142,24244
+,17916,13169,6084,13200,15871
+,12363,15152,11833,26520,2040
+,1863,28229,24400,3170,23500
+,23584,821,27831,31272,32955
+,28733,22444,9665,27152,2725
+,12804,14904,18930,30182,7847
+,6640,29444,19534,32834,4708
+,15261,31931,32758,12343,23904
+,17704,18803,19193,33585,16975
+,24632,11661,33173,33848,26120
+,23473,6391,32396,23068,24670
+,18530,27546,29032,20483,30667
+,5106,1740,2235,11359,18657
+,6307,2139,23578,27917,6833
+,28260,1934,21927,30032,21203
+,33208,33331,11766,14444,21042
+,23152,11301,33913,11305,28704
+,23004,6105,30018,17998,16143
+,13627,15215,6991,19112,2533
+,8254,18180,33341,15039,7909
+,3030,26009,6862,31144,4623
+,4534,13652,19947,8200,10529
+,31021,3290,5195,16960,25583
+,8028,17953,6650,14952,16079
+,25570,30801,23370,24207,2059
+,19977,27000,6341,16879,11818
+,31516,15868,23263,13772,9364
